;;;;;Januar;Januar;Januar;Februar;Februar;Februar;März;März;März;April;April;April;Mai;Mai;Mai;Juni;Juni;Juni;Juli;Juli;Juli;August;August;August;September;September;September;Oktober;Oktober;Oktober;November;November;November;Dezember;Dezember;Dezember
;;;;;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord;Luftfahrtbewegungen;Passagiere an Bord;Fracht und Post an Bord
;;;;;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t;Anzahl;Anzahl;t
2012;;Insgesamt;Landung;Flugzeuge über 25 bis 75 t Startgewicht;47200;3731396;4970;46249;3633149;5301;52489;4346750;5728;51903;4604906;4736;56262;4879886;5052;55877;5022896;4870;57088;5307897;4853;54744;5162599;4900;55506;5333487;4690;56567;5243139;5062;49207;4175275;5194;43454;3683082;4872
2012;;Insgesamt;Landung;Flugzeuge über 75 bis 175 t Startgewicht;13580;1657138;26972;13589;1606077;28527;17001;2110050;32502;17394;2332793;28690;20046;2612964;31610;20686;2860209;31734;20667;2958864;29578;20738;3125850;28717;20931;3147730;30941;21254;3181216;32277;16568;2241946;32488;13988;1779354;29873
2012;;Insgesamt;Landung;Flugzeuge über 175 t Startgewicht;7140;1172735;115128;6713;1007729;118518;7498;1262864;143972;7413;1284292;132202;7830;1349560;131059;7798;1424601;129170;8143;1410259;130943;8078;1539054;128603;7831;1431155;135240;7751;1280247;135762;7097;1112248;144541;6845;1112279;130968
2012;;Insgesamt;Landung;Insgesamt;76995;6647581;148354;75796;6330295;153594;89220;7817671;183558;87391;8317014;166776;96219;8946079;168999;95599;9413731;167010;96539;9780851;166583;94807;9914958;163399;95716;10020889;172108;96503;9811052;174387;81784;7610018;183495;70892;6636541;166781
2013;F-FRA;Frankfurt/Main;Start;Flugzeuge bis 2 t Startgewicht;1;4;-;-;-;-;-;-;-;1;2;-;2;6;-;-;-;-;-;-;-;2;6;-;-;-;-;-;-;-;-;-;-;-;-;-
2013;F-FRA;Frankfurt/Main;Start;Flugzeuge über 2 bis 5,7 t Startgewicht;34;66;-;46;66;-;56;130;-;42;70;-;42;69;-;38;56;-;40;78;0;38;67;-;51;100;0;35;56;-;47;83;-;35;56;-
2013;F-FRA;Frankfurt/Main;Start;Flugzeuge über 5,7 bis 14 t Startgewicht;117;184;62;93;150;66;122;208;70;130;206;75;115;195;67;128;252;70;119;236;70;130;255;65;119;263;56;111;146;61;110;201;55;97;138;45
2013;F-FRA;Frankfurt/Main;Start;Flugzeuge über 14 bis 20 t Startgewicht;21;205;1;17;81;0;32;152;0;12;67;0;21;79;0;25;63;-;20;94;0;10;19;-;17;45;-;18;39;-;20;198;0;14;159;0
2013;F-FRA;Frankfurt/Main;Start;Flugzeuge über 20 bis 25 t Startgewicht;234;6597;9;261;7548;12;220;6885;9;292;8907;2;296;9101;3;247;8190;3;214;6501;3;195;5720;4;192;6725;3;187;6278;3;131;3698;7;119;3163;2
2013;F-FRA;Frankfurt/Main;Start;Flugzeuge über 25 bis 75 t Startgewicht;9590;702658;2311;9434;721014;2293;10140;881916;2480;10812;920135;2420;11404;1042143;2318;11464;1057648;2328;11733;1117419;2318;11329;1083526;2114;11571;1086021;2251;11645;1041587;2383;10538;876780;2536;9592;815620;2549
2013;F-FRA;Frankfurt/Main;Start;Flugzeuge über 75 bis 175 t Startgewicht;3373;414868;4383;3077;396123;4341;3494;510996;4590;3953;572356;4499;4424;694535;4527;4396;688066;4631;4618;755153;4392;4619;724847;3992;4470;690320;4206;4581;682038;5003;3670;480145;4715;3299;449072;3907
2013;F-FRA;Frankfurt/Main;Start;Flugzeuge über 175 t Startgewicht;3965;769859;71403;3662;690870;76497;4267;847190;97943;4111;765561;85349;4362;814063;85539;4439;893832;93810;4633;1072091;89569;4650;1042345;85894;4465;937962;87454;4375;950877;92388;4094;762443;96568;3929;803020;86638
2013;F-FRA;Frankfurt/Main;Start;Insgesamt;17335;1894441;78169;16590;1815852;83209;18331;2247477;105092;19353;2267304;92345;20666;2560191;92454;20737;2648107;100842;21377;2951572;96352;20973;2856785;92069;20885;2721436;93970;20952;2681021;99838;18610;2123548;103881;17085;2071228;93141
2013;F-FRA;Frankfurt/Main;Landung;Flugzeuge bis 2 t Startgewicht;1;2;-;-;-;-;1;1;-;1;2;-;1;-;-;-;-;-;2;6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2013;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 2 bis 5,7 t Startgewicht;33;56;-;59;96;-;52;120;-;53;107;-;48;83;-;35;46;-;37;75;-;39;83;-;55;110;-;30;54;-;56;98;2;34;63;-
2013;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 5,7 bis 14 t Startgewicht;98;157;14;85;169;20;113;207;18;116;188;15;99;196;17;135;294;16;114;226;16;120;209;20;146;285;31;115;181;18;119;231;15;91;172;11
2013;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 14 bis 20 t Startgewicht;22;228;2;17;76;0;28;121;0;13;77;0;23;106;0;21;88;-;13;67;0;12;43;-;23;85;-;19;47;-;20;227;1;13;155;0
2013;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 20 bis 25 t Startgewicht;255;6845;63;279;7817;65;235;7094;55;307;8854;58;306;8594;53;263;8405;68;232;6961;69;206;5932;66;206;6437;68;205;6430;77;145;3805;73;131;3235;61
2013;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 25 bis 75 t Startgewicht;9522;739992;1526;9387;713474;1561;10101;838764;1648;10810;940118;1534;11387;980013;1545;11438;1080509;1582;11725;1102599;1577;11326;1094131;1444;11555;1117350;1574;11655;1106902;1771;10548;909159;1931;9613;805746;1897
2013;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 75 bis 175 t Startgewicht;3352;443458;3257;3059;394432;3238;3481;487002;3618;3946;571699;3526;4419;651275;3799;4391;699244;3538;4610;708220;3686;4625;771223;3261;4465;724985;3332;4580;737855;3975;3671;528403;3830;3311;448528;3283
2013;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 175 t Startgewicht;3903;780330;64222;3643;664425;65360;4261;863536;81793;4116;865316;73717;4360;912105;73405;4441;946913;76675;4634;942066;74900;4651;1054995;74303;4483;966560;76822;4379;853539;77353;4084;755426;84301;3990;753488;77606
2013;F-FRA;Frankfurt/Main;Landung;Insgesamt;17186;1971068;69084;16529;1780489;70244;18272;2196845;87132;19362;2386361;78850;20643;2552372;78819;20724;2735499;81879;21367;2760220;80248;20980;2926616;79094;20933;2815812;81827;20983;2705008;83194;18643;2197349;90153;17183;2011387;82858
2013;;Insgesamt;Start;Flugzeuge bis 2 t Startgewicht;1617;138;0;2010;256;0;3774;471;0;4539;950;0;4765;1414;0;5402;1836;0;5407;1838;0;4025;1672;0;3687;1309;0;3086;890;0;1977;251;0;1626;147;0
2013;;Insgesamt;Start;Flugzeuge über 2 bis 5,7 t Startgewicht;1540;1405;10;1418;1352;22;1711;1595;1;2105;1764;0;1918;1971;1;2108;2206;2;2295;2558;3;1904;2116;0;1749;1978;1;1591;1622;13;1429;1570;9;1093;1417;4
2013;;Insgesamt;Start;Flugzeuge über 5,7 bis 14 t Startgewicht;994;4879;138;957;4753;133;1213;5106;159;1415;5979;160;1340;5740;152;1520;6789;161;1209;5516;205;1158;5076;146;1130;6887;167;1135;5877;225;1230;6484;187;887;4503;145
2013;;Insgesamt;Start;Flugzeuge über 14 bis 20 t Startgewicht;648;9461;123;640;9991;102;746;12041;104;551;7669;116;582;8011;118;743;11106;130;652;10724;105;657;12030;97;531;8289;113;508;7407;102;525;7595;72;324;4043;74
2013;;Insgesamt;Start;Flugzeuge über 20 bis 25 t Startgewicht;1742;40305;1252;1576;37598;1143;1682;43040;1300;2082;54235;1292;2120;58799;1229;2127;59132;1296;2338;70637;1357;2092;66355;1266;2530;83331;1314;2362;68893;1466;1559;35978;1258;1464;32486;1272
2013;;Insgesamt;Start;Flugzeuge über 25 bis 75 t Startgewicht;43211;3362876;6466;42727;3471057;6065;47399;4299590;6716;50448;4484425;6594;53987;5113820;6499;54487;5200755;6489;55353;5401080;6424;52674;5167525;6388;54912;5295910;6441;54898;5092904;7177;47807;4068110;7334;42813;3773627;6983
2013;;Insgesamt;Start;Flugzeuge über 75 bis 175 t Startgewicht;13891;1625324;32996;13550;1713689;31076;16398;2300513;34689;18287;2457248;34597;20189;2935618;35000;20296;2963971;35115;21335;3269625;35455;20823;3106595;30772;21201;3109081;33902;21399;3007879;36871;16605;2022796;35795;14608;1873566;33813
2013;;Insgesamt;Start;Flugzeuge über 175 t Startgewicht;6806;1120904;128585;6197;1020758;132491;7254;1263130;166039;7034;1131143;147664;7579;1228554;147048;7638;1342055;157609;7917;1603679;153303;7966;1572251;144457;7675;1420948;148809;7627;1438810;159043;6948;1128914;162772;6708;1196465;148430
2013;;Insgesamt;Start;Insgesamt;70449;6165292;169570;69075;6259454;171032;80177;7925486;209008;86461;8143413;190423;92480;9353927;190047;94321;9587850;200802;96506;10365657;196852;91299;9933620;183126;93415;9927733;190747;92606;9624282;204897;78080;7271698;207427;69523;6886254;190721
2013;;Insgesamt;Landung;Flugzeuge bis 2 t Startgewicht;1622;136;-;2006;231;-;3601;425;-;3989;844;-;4771;1212;-;5398;1671;0;5496;1713;-;4005;1452;-;3666;1128;-;3362;835;-;1956;237;-;1586;115;0
2013;;Insgesamt;Landung;Flugzeuge über 2 bis 5,7 t Startgewicht;1534;1332;14;1404;1236;17;1853;1478;0;2117;1778;0;1914;1753;0;2099;2008;1;2269;2268;1;1906;1816;0;1752;1866;0;1618;1605;1;1463;1618;6;1068;1256;0
2013;;Insgesamt;Landung;Flugzeuge über 5,7 bis 14 t Startgewicht;1018;5008;44;953;4852;42;1193;5208;86;1413;5882;56;1350;5894;63;1525;6716;64;1195;5730;58;1175;5014;60;1237;7119;128;1158;6765;70;1190;6644;73;868;4689;75
2013;;Insgesamt;Landung;Flugzeuge über 14 bis 20 t Startgewicht;656;9889;76;655;9976;72;740;11119;79;562;8165;83;585;7607;98;744;11419;98;669;11076;89;677;12137;71;559;9247;71;518;7802;71;526;7804;89;318;3743;76
2013;;Insgesamt;Landung;Flugzeuge über 20 bis 25 t Startgewicht;1742;42310;984;1561;37711;935;1680;42027;1009;2080;55672;1020;2114;57056;957;2115;59599;995;2330;71594;1002;2074;66458;933;2526;83767;1070;2352;69516;1189;1573;36808;1012;1432;32279;990
2013;;Insgesamt;Landung;Flugzeuge über 25 bis 75 t Startgewicht;43293;3472604;4919;42841;3444407;4809;47500;4170699;5177;50430;4581361;4996;53920;4911742;4979;54473;5207807;5119;55356;5319048;4995;52685;5177706;4934;54941;5445248;5026;55024;5351941;5469;47914;4248407;5943;42845;3741010;5604
2013;;Insgesamt;Landung;Flugzeuge über 75 bis 175 t Startgewicht;13877;1706663;28963;13547;1662337;28005;16407;2163929;30925;18278;2450554;29532;20139;2753513;30054;20298;2923666;30470;21287;3039952;30597;20836;3216937;27361;21216;3240255;29552;21447;3273025;32556;16705;2251127;31207;14579;1840562;28679
2013;;Insgesamt;Landung;Flugzeuge über 175 t Startgewicht;6708;1132889;120131;6182;974817;116083;7264;1291576;144304;7032;1269029;131432;7557;1365389;130449;7631;1411920;132982;7909;1393173;133381;7961;1587917;129366;7677;1453493;133868;7633;1307445;137343;6931;1124553;145489;6800;1118472;134966
2013;;Insgesamt;Landung;Insgesamt;70450;6370831;155131;69149;6135567;149963;80238;7686461;181580;85901;8373285;167119;92350;9104166;166600;94283;9624806;169729;96511;9844554;170123;91319;10069437;162725;93574;10242123;169715;93112;10018934;176699;78258;7677198;183819;69496;6742126;170390
2014;F-FRA;Frankfurt/Main;Start;Flugzeuge bis 2 t Startgewicht;-;-;-;-;-;-;3;2;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;7;-;-;-;-;-;-;-;-;-;-
2014;F-FRA;Frankfurt/Main;Start;Flugzeuge über 2 bis 5,7 t Startgewicht;41;89;0;40;62;-;48;100;-;50;90;-;43;66;-;44;86;-;43;90;-;39;75;-;42;93;-;41;60;-;42;68;-;40;68;-
2014;F-FRA;Frankfurt/Main;Start;Flugzeuge über 5,7 bis 14 t Startgewicht;88;142;54;97;164;47;82;122;57;93;127;56;103;192;53;103;178;53;108;161;70;111;162;55;109;156;64;120;163;60;102;175;53;87;138;43
2014;F-FRA;Frankfurt/Main;Start;Flugzeuge über 14 bis 20 t Startgewicht;15;78;0;19;100;-;20;142;1;22;82;0;11;30;0;16;39;-;18;123;0;18;39;-;18;24;-;33;74;-;17;61;-;18;89;0
2014;F-FRA;Frankfurt/Main;Start;Flugzeuge über 20 bis 25 t Startgewicht;145;3839;4;126;3499;3;144;3964;3;148;4470;1;159;4764;2;204;6504;1;182;5624;1;163;5396;1;197;6931;1;205;6228;2;162;4667;5;174;4946;2
2014;F-FRA;Frankfurt/Main;Start;Flugzeuge über 25 bis 75 t Startgewicht;10271;803940;2366;9565;775801;2221;10738;929418;2603;10099;927894;2037;11507;1089416;2388;11182;1104791;2163;11360;1146653;2160;11182;1169254;1982;11253;1131242;2210;11065;1044235;2350;9908;881998;2593;8634;785112;2511
2014;F-FRA;Frankfurt/Main;Start;Flugzeuge über 75 bis 175 t Startgewicht;3025;372568;3667;3040;381654;3578;3551;496665;4251;4030;616536;4132;4535;699166;4735;4578;722836;4508;4668;770507;4663;4738;777097;4177;4683;734712;4535;4594;680542;4877;3702;490309;4592;3286;447929;4052
2014;F-FRA;Frankfurt/Main;Start;Flugzeuge über 175 t Startgewicht;3971;770324;75156;3603;684935;81027;4216;772962;97437;4097;795712;80191;4543;843665;89427;4539;903388;83452;4768;1078275;87485;4836;1109281;87114;4623;980492;83932;4556;983924;88940;4299;799401;94966;3963;796495;82913
2014;F-FRA;Frankfurt/Main;Start;Insgesamt;17556;1950980;81247;16490;1846215;86876;18802;2203375;104352;18539;2344911;86417;20902;2637299;96605;20666;2737822;90177;21147;3001433;94379;21088;3061304;93329;20926;2853657;90742;20614;2715226;96229;18232;2176679;102209;16202;2034777;89521
2014;F-FRA;Frankfurt/Main;Landung;Flugzeuge bis 2 t Startgewicht;-;-;-;-;-;-;3;2;-;-;-;-;1;-;-;1;4;-;1;-;-;1;-;-;1;8;-;-;-;-;-;-;-;-;-;-
2014;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 2 bis 5,7 t Startgewicht;42;79;-;46;91;-;41;98;-;55;82;-;44;78;-;43;88;-;38;79;-;42;79;-;37;87;-;50;98;-;42;68;-;35;57;0
2014;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 5,7 bis 14 t Startgewicht;100;154;14;86;143;14;98;142;12;95;176;16;119;208;18;115;237;16;105;200;28;108;174;24;118;214;21;131;209;27;105;195;20;92;145;18
2014;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 14 bis 20 t Startgewicht;18;137;0;22;99;0;16;166;0;21;112;0;12;57;0;23;70;-;17;124;0;19;59;-;30;79;-;34;114;-;25;77;-;15;78;0
2014;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 20 bis 25 t Startgewicht;159;4065;78;141;3689;71;159;4143;66;161;4520;76;174;4903;76;217;6688;54;200;6018;77;180;5426;55;217;6790;67;223;6482;72;175;4764;75;186;5322;64
2014;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 25 bis 75 t Startgewicht;10220;849056;1673;9563;772390;1670;10713;922193;1777;10097;911279;1454;11492;1045555;1641;11165;1115885;1456;11345;1132093;1529;11186;1149322;1519;11243;1175200;1573;11061;1107680;1637;9902;920940;1810;8661;771434;1865
2014;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 75 bis 175 t Startgewicht;3015;406403;2842;3033;383201;2768;3544;502640;3329;4036;600931;3144;4528;663412;3346;4574;739516;3092;4645;724846;3594;4737;795673;3047;4683;787810;3682;4613;751034;4189;3703;543023;3565;3301;447756;3220
2014;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 175 t Startgewicht;3913;787629;72897;3602;654974;66078;4223;850955;89383;4094;835279;77969;4529;950277;81210;4545;965573;80680;4758;977031;79097;4832;1088920;79370;4626;1040563;79624;4559;880482;82765;4295;786688;91392;4027;745551;78637
2014;F-FRA;Frankfurt/Main;Landung;Insgesamt;17467;2047523;77504;16493;1814587;70601;18797;2280339;94567;18559;2352379;82659;20899;2664490;86291;20683;2828061;85298;21109;2840391;84325;21105;3039653;84015;20955;3010751;84967;20671;2746099;88690;18247;2255755;96862;16317;1970343;83804
2014;;Insgesamt;Start;Flugzeuge bis 2 t Startgewicht;1928;171;0;2847;205;0;3547;275;0;3485;645;0;3517;1605;0;3398;1336;0;3508;1521;0;3221;1545;0;3073;981;0;2463;1015;2;1911;331;0;870;86;0
2014;;Insgesamt;Start;Flugzeuge über 2 bis 5,7 t Startgewicht;1312;1334;4;1427;1211;1;1448;1529;1;1427;1561;2;1630;2253;3;1783;2244;1;1843;2362;1;1671;1957;2;1709;2473;2;1621;1969;0;1447;1758;4;1290;1687;2
2014;;Insgesamt;Start;Flugzeuge über 5,7 bis 14 t Startgewicht;1051;5343;147;1083;5760;149;1187;6637;153;1111;6899;156;1184;7813;140;1503;8017;171;1451;7480;196;1279;5786;147;1578;7870;177;1456;8415;168;1462;8252;153;1141;6588;136
2014;;Insgesamt;Start;Flugzeuge über 14 bis 20 t Startgewicht;329;4167;64;336;3770;39;395;4413;69;388;5439;56;416;5639;55;499;5493;78;447;4987;122;430;4881;83;527;5442;127;486;5002;139;441;3778;174;364;3319;192
2014;;Insgesamt;Start;Flugzeuge über 20 bis 25 t Startgewicht;1550;32026;1234;1494;35045;1098;1626;40608;1177;1304;33860;1187;1336;34869;1102;1565;41622;1098;1694;50306;1155;1561;46834;1065;1683;46000;1186;1668;45176;1223;1675;40757;1279;1575;35993;1449
2014;;Insgesamt;Start;Flugzeuge über 25 bis 75 t Startgewicht;43715;3512861;7034;42761;3598283;6440;48554;4265969;7697;48480;4569500;6748;54718;5209866;6972;54251;5291699;6433;55544;5626478;6950;53560;5515809;6688;55408;5456790;6900;54517;5213636;7168;47455;4212788;6558;43090;3947390;6882
2014;;Insgesamt;Start;Flugzeuge über 75 bis 175 t Startgewicht;14249;1650993;32612;14416;1787288;30498;16805;2200149;36084;18207;2624108;33945;20849;2962518;35736;20830;3013708;34201;21411;3325620;35366;21253;3299561;30575;21994;3251604;33763;21764;3096228;36034;17178;2144201;36332;14959;1933745;35462
2014;;Insgesamt;Start;Flugzeuge über 175 t Startgewicht;6836;1148492;132370;6192;1051169;138863;7179;1175470;167027;7037;1211475;143077;7748;1279094;155183;7714;1363063;147333;8205;1636126;156953;8170;1688641;150299;7924;1485174;150288;7937;1504668;162010;7289;1194599;166492;6873;1210714;150886
2014;;Insgesamt;Start;Insgesamt;70970;6355387;173465;70556;6482731;177088;80741;7695050;212208;81439;8453487;185171;91398;9503657;199191;91543;9727182;189315;94103;10654880;200743;91145;10565014;188859;93896;10256334;192443;91912;9876109;206744;78858;7606464;210992;70162;7139522;195009
2014;;Insgesamt;Landung;Flugzeuge bis 2 t Startgewicht;1915;126;1;2826;194;-;3536;271;0;3473;545;-;3514;1468;0;3354;1182;-;3444;1341;0;3206;1329;-;3031;898;-;2424;937;-;1829;327;-;862;83;-
2014;;Insgesamt;Landung;Flugzeuge über 2 bis 5,7 t Startgewicht;1306;1246;2;1425;1146;4;1398;1466;1;1430;1409;2;1617;2130;0;1794;2111;0;1829;1964;2;1694;1807;1;1706;2367;3;1635;1818;3;1480;1690;1;1293;1494;4
2014;;Insgesamt;Landung;Flugzeuge über 5,7 bis 14 t Startgewicht;1049;5321;54;1076;5925;58;1219;6902;58;1107;7055;62;1250;8204;54;1521;8317;55;1491;7799;76;1322;6116;59;1649;8070;89;1505;8701;97;1532;8677;83;1170;6880;69
2014;;Insgesamt;Landung;Flugzeuge über 14 bis 20 t Startgewicht;344;4423;75;340;3714;90;401;4365;100;388;5414;88;417;5708;83;524;5659;82;444;5034;113;426;4914;109;532;5648;125;508;5232;139;462;4041;163;358;3272;180
2014;;Insgesamt;Landung;Flugzeuge über 20 bis 25 t Startgewicht;1546;31944;988;1492;33976;889;1613;40150;938;1291;33824;934;1343;34884;951;1567;43257;919;1671;49152;1002;1557;45359;914;1688;47133;976;1666;46105;1044;1667;41897;984;1560;37367;1191
2014;;Insgesamt;Landung;Flugzeuge über 25 bis 75 t Startgewicht;43633;3620847;5665;42744;3549164;5447;48533;4262272;6137;48412;4503971;5191;54686;5072541;5296;54233;5401097;4964;55503;5341573;5579;53617;5513742;5348;55501;5700216;5807;54667;5448279;5341;47548;4413341;5074;43085;3890893;5477
2014;;Insgesamt;Landung;Flugzeuge über 75 bis 175 t Startgewicht;14235;1757570;27991;14388;1725027;27529;16775;2192530;30443;18131;2489998;28371;20803;2805444;29621;20819;3075068;27141;21294;2923466;29885;21270;3371298;25474;21992;3461907;29150;21881;3380056;31041;17257;2377118;31712;14977;1887863;30335
2014;;Insgesamt;Landung;Flugzeuge über 175 t Startgewicht;6746;1175066;129052;6176;990779;114252;7180;1297439;152352;7046;1276248;137593;7724;1439618;142096;7715;1455245;140352;8186;1455126;141928;8175;1655209;137930;7923;1573164;140844;7917;1355955;147068;7275;1183931;157518;6948;1133193;139048
2014;;Insgesamt;Landung;Insgesamt;70774;6596543;163828;70467;6309925;148269;80655;7805395;190029;81278;8318464;172241;91354;9369997;178101;91527;9991936;173513;93862;9785455;178585;91267;10599774;169835;94022;10799403;176994;92203;10247083;184733;79050;8031022;195535;70253;6961045;176304
2015;F-FRA;Frankfurt/Main;Start;Flugzeuge bis 2 t Startgewicht;-;-;-;-;-;-;-;-;-;1;6;-;1;2;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-
2015;F-FRA;Frankfurt/Main;Start;Flugzeuge über 2 bis 5,7 t Startgewicht;38;54;-;36;67;1;37;76;-;30;51;-;41;90;-;43;82;0;36;64;-;25;43;-;33;55;0;38;70;-;55;93;-;35;49;-
2015;F-FRA;Frankfurt/Main;Start;Flugzeuge über 5,7 bis 14 t Startgewicht;82;130;52;86;101;54;109;189;64;94;152;56;93;152;51;120;282;67;105;213;72;80;94;58;100;174;60;117;190;58;122;243;58;88;144;41
2015;F-FRA;Frankfurt/Main;Start;Flugzeuge über 14 bis 20 t Startgewicht;19;50;-;13;71;0;19;53;-;27;69;-;31;85;-;27;109;-;27;97;0;18;199;0;36;233;0;29;105;0;40;197;0;27;165;0
2015;F-FRA;Frankfurt/Main;Start;Flugzeuge über 20 bis 25 t Startgewicht;171;4667;2;199;5349;1;208;5939;0;226;6989;1;213;7111;1;237;7888;0;250;8561;1;233;8160;1;220;7663;0;203;6338;1;143;3237;0;129;2920;2
2015;F-FRA;Frankfurt/Main;Start;Flugzeuge über 25 bis 75 t Startgewicht;9504;780097;2513;9118;808104;2200;9953;933474;2481;10520;1005018;2037;10985;1103266;2045;10900;1097596;2130;11312;1187351;2111;10914;1156666;1903;10675;1070522;1999;10887;1061093;2271;8473;727192;2085;8751;777473;2350
2015;F-FRA;Frankfurt/Main;Start;Flugzeuge über 75 bis 175 t Startgewicht;3176;385833;3596;3053;404300;3663;3631;529261;4108;4517;666534;4359;5025;798058;4280;4926;778031;4172;5080;852060;4396;5128;838304;3652;5060;784631;4165;5083;748582;4263;3509;462483;4048;3537;475723;4114
2015;F-FRA;Frankfurt/Main;Start;Flugzeuge über 175 t Startgewicht;4127;793933;73749;3734;720515;77791;4315;841945;95084;4234;784539;83017;4618;893621;85313;4532;935554;84676;4766;1131357;85646;4773;1143782;82941;4513;953097;80110;4557;1017626;87884;4051;738059;92214;4101;826290;83398
2015;F-FRA;Frankfurt/Main;Start;Insgesamt;17117;1964764;79912;16239;1938507;83710;18272;2310937;101737;19649;2463358;89470;21007;2802385;91690;20787;2819542;91045;21576;3179703;92226;21172;3147248;88555;20637;2816375;86334;20914;2834004;94477;16393;1931504;98405;16669;2082764;89905
2015;F-FRA;Frankfurt/Main;Landung;Flugzeuge bis 2 t Startgewicht;-;-;-;-;-;-;-;-;-;1;6;-;-;-;-;3;4;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;1;-;-
2015;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 2 bis 5,7 t Startgewicht;38;70;-;31;60;-;37;61;-;37;62;-;47;89;0;47;94;-;36;73;-;34;70;-;32;64;0;38;67;-;46;70;-;33;51;-
2015;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 5,7 bis 14 t Startgewicht;84;178;21;88;117;21;114;228;25;115;192;23;103;174;23;116;272;35;113;200;42;115;205;32;103;208;22;131;221;24;126;245;21;79;132;21
2015;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 14 bis 20 t Startgewicht;16;48;-;18;81;-;20;73;-;26;77;-;26;101;-;31;153;-;34;167;0;19;166;-;38;316;0;32;148;0;42;219;6;29;166;1
2015;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 20 bis 25 t Startgewicht;191;4747;76;214;5437;61;221;6219;70;241;6981;73;229;7045;66;251;8112;66;271;9021;81;254;7708;69;237;7700;68;217;6416;77;157;3200;73;143;3074;66
2015;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 25 bis 75 t Startgewicht;9450;844407;1738;9099;800980;1768;9940;910408;1770;10502;1007094;1521;10965;1062455;1595;10900;1113818;1469;11292;1194478;1546;10910;1155758;1391;10662;1120894;1414;10884;1114951;1793;8471;762562;1551;8790;755983;1995
2015;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 75 bis 175 t Startgewicht;3161;427266;2767;3050;404305;2902;3610;508190;3213;4505;673430;3239;5022;753075;3272;4911;791596;3275;5075;802878;3421;5121;877639;2885;5063;844423;2982;5121;835819;3365;3511;510266;2966;3544;478734;3110
2015;F-FRA;Frankfurt/Main;Landung;Flugzeuge über 175 t Startgewicht;4069;809780;72727;3734;680476;70985;4324;860134;79790;4241;895548;75624;4621;968358;79941;4535;997013;75204;4771;1045757;77401;4783;1108166;75906;4506;1002318;76289;4564;907061;81531;4060;724257;88177;4151;767212;76577
2015;F-FRA;Frankfurt/Main;Landung;Insgesamt;17009;2086496;77329;16234;1891456;75737;18266;2285313;84868;19668;2583390;80480;21013;2791297;84897;20794;2911062;80049;21592;3052574;82491;21237;3149712;80283;20641;2975923;80775;20987;2864683;86790;16414;2000820;92794;16770;2005352;81770
2015;;Insgesamt;Start;Flugzeuge bis 2 t Startgewicht;884;98;0;1476;123;0;2582;364;0;2461;782;0;2712;1254;-;3102;1191;-;2939;1067;-;3256;1191;0;2897;878;0;2344;752;0;2049;225;-;1897;167;-
