Time,Date,weekday,week,traffic_congestion_hamburg,traffic_diffRatio_to2019_hamburg,traffic_congestion_berlin,traffic_diffRatio_to2019_berlin,traffic_congestion_wiesbaden,traffic_diffRatio_to2019_wiesbaden,traffic_congestion_munich,traffic_diffRatio_to2019_munich,traffic_congestion_nuremberg,traffic_diffRatio_to2019_nuremberg,traffic_congestion_stuttgart,traffic_diffRatio_to2019_stuttgart,traffic_congestion_bonn,traffic_diffRatio_to2019_bonn,traffic_congestion_kassel,traffic_diffRatio_to2019_kassel,traffic_congestion_bremen,traffic_diffRatio_to2019_bremen,traffic_congestion_cologne,traffic_diffRatio_to2019_cologne,traffic_congestion_kiel,traffic_diffRatio_to2019_kiel,traffic_congestion_dresden,traffic_diffRatio_to2019_dresden,traffic_congestion_dusseldorf,traffic_diffRatio_to2019_dusseldorf,traffic_congestion_leipzig,traffic_diffRatio_to2019_leipzig,traffic_congestion_freiburg,traffic_diffRatio_to2019_freiburg,traffic_congestion_karlsruhe,traffic_diffRatio_to2019_karlsruhe,traffic_congestion_augsburg,traffic_diffRatio_to2019_augsburg,traffic_congestion_monchengladbach,traffic_diffRatio_to2019_monchengladbach,traffic_congestion_mannheim,traffic_diffRatio_to2019_mannheim,traffic_congestion_munster,traffic_diffRatio_to2019_munster,traffic_congestion_hannover,traffic_diffRatio_to2019_hannover,traffic_congestion_bielefeld,traffic_diffRatio_to2019_bielefeld,traffic_congestion_wuppertal,traffic_diffRatio_to2019_wuppertal,traffic_congestion_ruhr-region-west,traffic_diffRatio_to2019_ruhr-region-west,traffic_congestion_ruhr-region-east,traffic_diffRatio_to2019_ruhr-region-east
2020-04-10,2020-04,Fri,15 2020,9,-0.7804878048780488,8,-0.7837837837837838,8,-0.8,6,-0.8235294117647058,8,-0.7894736842105263,8,-0.7647058823529411,6,-0.8285714285714286,8,-0.7037037037037037,5,-0.8837209302325582,5,-0.8571428571428571,12,-0.6756756756756757,9,-0.7428571428571429,5,-0.8333333333333334,9,-0.7,6,-0.8285714285714286,3,-0.90625,7,-0.7666666666666667,7,-0.75,6,-0.7931034482758621,6,-0.7857142857142857,7,-0.7741935483870968,8,-0.7333333333333333,6,-0.75,6,-0.8064516129032258,5,-0.8275862068965517
2020-04-11,2020-04,Sat,15 2020,14,-0.46153846153846156,13,-0.4090909090909091,16,-0.38461538461538464,11,-0.45,14,-0.4166666666666667,14,-0.391304347826087,12,-0.4,14,-0.06666666666666667,12,-0.42857142857142855,11,-0.45,16,-0.3333333333333333,15,-0.3181818181818182,10,-0.4444444444444444,13,-0.35,12,-0.5,8,-0.5555555555555556,13,-0.3157894736842105,13,-0.3157894736842105,12,-0.42857142857142855,12,-0.3333333333333333,12,-0.3333333333333333,14,-0.2222222222222222,12,-0.14285714285714285,11,-0.3125,10,-0.4117647058823529
2020-04-12,2020-04,Sun,15 2020,10,-0.5454545454545454,10,-0.375,8,-0.5555555555555556,6,-0.6,8,-0.38461538461538464,8,-0.42857142857142855,6,-0.5714285714285714,7,-0.36363636363636365,6,-0.6,5,-0.6428571428571429,11,-0.3888888888888889,11,-0.3125,5,-0.6153846153846154,10,-0.16666666666666666,6,-0.5714285714285714,3,-0.7692307692307693,7,-0.3,7,-0.46153846153846156,7,-0.4166666666666667,7,-0.3,7,-0.3,8,-0.2,6,-0.4,6,-0.4,5,-0.5
2020-04-13,2020-04,Mon,16 2020,8,-0.8048780487804879,7,-0.8205128205128205,7,-0.8372093023255814,6,-0.8378378378378378,7,-0.8292682926829268,8,-0.7647058823529411,6,-0.8461538461538461,7,-0.7307692307692307,5,-0.8571428571428571,4,-0.8823529411764706,12,-0.6842105263157895,8,-0.7837837837837838,4,-0.8787878787878788,8,-0.7419354838709677,6,-0.8125,2,-0.9259259259259259,6,-0.8,7,-0.7666666666666667,6,-0.8,6,-0.7931034482758621,6,-0.8125,7,-0.75,5,-0.8,5,-0.84375,4,-0.8620689655172413
2020-04-14,2020-04,Tue,16 2020,22,-0.4883720930232558,23,-0.41025641025641024,21,-0.5333333333333333,16,-0.6097560975609756,22,-0.4634146341463415,22,-0.4358974358974359,17,-0.6046511627906976,21,-0.3,17,-0.5405405405405406,15,-0.5945945945945946,22,-0.4358974358974359,21,-0.43243243243243246,13,-0.6285714285714286,20,-0.3548387096774194,18,-0.4857142857142857,13,-0.59375,16,-0.4838709677419355,18,-0.4,17,-0.43333333333333335,17,-0.41379310344827586,18,-0.45454545454545453,18,-0.3793103448275862,15,-0.4230769230769231,15,-0.5454545454545454,14,-0.5333333333333333
2020-04-15,2020-04,Wed,16 2020,22,-0.47619047619047616,23,-0.41025641025641024,21,-0.5333333333333333,16,-0.6097560975609756,22,-0.47619047619047616,23,-0.43902439024390244,16,-0.6190476190476191,20,-0.2857142857142857,19,-0.4864864864864865,14,-0.6410256410256411,26,-0.3157894736842105,21,-0.4,12,-0.6666666666666666,20,-0.3333333333333333,17,-0.5405405405405406,13,-0.6388888888888888,16,-0.4666666666666667,17,-0.43333333333333335,16,-0.4666666666666667,17,-0.43333333333333335,17,-0.48484848484848486,17,-0.37037037037037035,15,-0.4230769230769231,16,-0.5151515151515151,15,-0.4827586206896552
2020-04-16,2020-04,Thu,16 2020,24,-0.4418604651162791,24,-0.4,21,-0.5333333333333333,16,-0.6,22,-0.47619047619047616,23,-0.425,17,-0.5952380952380952,20,-0.25925925925925924,18,-0.5384615384615384,17,-0.5526315789473685,26,-0.2972972972972973,22,-0.37142857142857144,13,-0.6285714285714286,22,-0.26666666666666666,16,-0.5428571428571428,12,-0.6666666666666666,16,-0.4482758620689655,17,-0.43333333333333335,17,-0.45161290322580644,18,-0.3793103448275862,18,-0.45454545454545453,18,-0.35714285714285715,15,-0.4230769230769231,16,-0.5151515151515151,15,-0.5
2020-04-17,2020-04,Fri,16 2020,22,-0.4634146341463415,22,-0.40540540540540543,19,-0.525,15,-0.5588235294117647,21,-0.4473684210526316,20,-0.4117647058823529,16,-0.5428571428571428,21,-0.2222222222222222,20,-0.5348837209302325,15,-0.5714285714285714,25,-0.32432432432432434,21,-0.4,14,-0.5333333333333333,20,-0.3333333333333333,16,-0.5428571428571428,13,-0.59375,16,-0.4666666666666667,18,-0.35714285714285715,16,-0.4482758620689655,18,-0.35714285714285715,18,-0.41935483870967744,18,-0.4,14,-0.4166666666666667,15,-0.5161290322580645,15,-0.4827586206896552
2020-04-18,2020-04,Sat,16 2020,15,-0.4230769230769231,14,-0.36363636363636365,14,-0.46153846153846156,11,-0.45,14,-0.4166666666666667,14,-0.391304347826087,11,-0.45,13,-0.13333333333333333,11,-0.47619047619047616,10,-0.5,17,-0.2916666666666667,15,-0.3181818181818182,9,-0.5,14,-0.3,11,-0.5416666666666666,8,-0.5555555555555556,12,-0.3684210526315789,12,-0.3684210526315789,12,-0.42857142857142855,13,-0.2777777777777778,13,-0.2777777777777778,14,-0.2222222222222222,10,-0.2857142857142857,11,-0.3125,10,-0.4117647058823529
2020-04-19,2020-04,Sun,16 2020,11,-0.5,10,-0.375,8,-0.5555555555555556,7,-0.5333333333333333,8,-0.38461538461538464,9,-0.35714285714285715,6,-0.5714285714285714,8,-0.2727272727272727,6,-0.6,5,-0.6428571428571429,12,-0.3333333333333333,11,-0.3125,5,-0.6153846153846154,10,-0.16666666666666666,7,-0.5,3,-0.7692307692307693,7,-0.3,8,-0.38461538461538464,7,-0.4166666666666667,8,-0.2,7,-0.3,11,0.1,5,-0.5,6,-0.4,6,-0.4
2020-04-20,2020-04,Mon,17 2020,27,-0.34146341463414637,25,-0.358974358974359,25,-0.4186046511627907,19,-0.4864864864864865,25,-0.3902439024390244,25,-0.2647058823529412,18,-0.5384615384615384,23,-0.11538461538461539,20,-0.42857142857142855,17,-0.5,30,-0.21052631578947367,24,-0.35135135135135137,14,-0.5757575757575758,23,-0.25806451612903225,19,-0.40625,14,-0.48148148148148145,18,-0.4,19,-0.36666666666666664,20,-0.3333333333333333,19,-0.3448275862068966,19,-0.40625,19,-0.32142857142857145,16,-0.36,18,-0.4375,18,-0.3793103448275862
2020-04-21,2020-04,Tue,17 2020,29,-0.32558139534883723,28,-0.28205128205128205,23,-0.4888888888888889,19,-0.5365853658536586,24,-0.4146341463414634,26,-0.3333333333333333,18,-0.5813953488372093,24,-0.2,18,-0.5135135135135135,22,-0.40540540540540543,30,-0.23076923076923078,24,-0.35135135135135137,17,-0.5142857142857142,23,-0.25806451612903225,18,-0.4857142857142857,18,-0.4375,18,-0.41935483870967744,19,-0.36666666666666664,20,-0.3333333333333333,19,-0.3448275862068966,20,-0.3939393939393939,22,-0.2413793103448276,19,-0.2692307692307692,18,-0.45454545454545453,18,-0.4
2020-04-22,2020-04,Wed,17 2020,27,-0.35714285714285715,28,-0.28205128205128205,25,-0.4444444444444444,20,-0.5121951219512195,23,-0.4523809523809524,27,-0.34146341463414637,23,-0.4523809523809524,22,-0.21428571428571427,18,-0.5135135135135135,20,-0.48717948717948717,29,-0.23684210526315788,23,-0.34285714285714286,16,-0.5555555555555556,23,-0.23333333333333334,19,-0.4864864864864865,15,-0.5833333333333334,18,-0.4,20,-0.3333333333333333,20,-0.3333333333333333,18,-0.4,24,-0.2727272727272727,23,-0.14814814814814814,16,-0.38461538461538464,17,-0.48484848484848486,17,-0.41379310344827586
2020-04-23,2020-04,Thu,17 2020,27,-0.37209302325581395,29,-0.275,24,-0.4666666666666667,20,-0.5,24,-0.42857142857142855,28,-0.3,20,-0.5238095238095238,22,-0.18518518518518517,18,-0.5384615384615384,17,-0.5526315789473685,28,-0.24324324324324326,24,-0.3142857142857143,16,-0.5428571428571428,23,-0.23333333333333334,19,-0.45714285714285713,16,-0.5555555555555556,18,-0.3793103448275862,19,-0.36666666666666664,19,-0.3870967741935484,18,-0.3793103448275862,20,-0.3939393939393939,21,-0.25,18,-0.3076923076923077,20,-0.3939393939393939,17,-0.43333333333333335
2020-04-24,2020-04,Fri,17 2020,25,-0.3902439024390244,26,-0.2972972972972973,23,-0.425,17,-0.5,23,-0.39473684210526316,24,-0.29411764705882354,18,-0.4857142857142857,22,-0.18518518518518517,18,-0.5813953488372093,16,-0.5428571428571428,29,-0.21621621621621623,23,-0.34285714285714286,16,-0.4666666666666667,23,-0.23333333333333334,18,-0.4857142857142857,14,-0.5625,17,-0.43333333333333335,21,-0.25,17,-0.41379310344827586,18,-0.35714285714285715,21,-0.3225806451612903,25,-0.16666666666666666,15,-0.375,17,-0.45161290322580644,16,-0.4482758620689655
2020-04-25,2020-04,Sat,17 2020,16,-0.38461538461538464,16,-0.2727272727272727,16,-0.38461538461538464,12,-0.4,16,-0.3333333333333333,16,-0.30434782608695654,12,-0.4,14,-0.06666666666666667,13,-0.38095238095238093,11,-0.45,18,-0.25,15,-0.3181818181818182,13,-0.2777777777777778,14,-0.3,12,-0.5,10,-0.4444444444444444,13,-0.3157894736842105,14,-0.2631578947368421,13,-0.38095238095238093,13,-0.2777777777777778,12,-0.3333333333333333,15,-0.16666666666666666,11,-0.21428571428571427,11,-0.3125,11,-0.35294117647058826
2020-04-26,2020-04,Sun,17 2020,11,-0.5,12,-0.25,10,-0.4444444444444444,7,-0.5333333333333333,8,-0.38461538461538464,10,-0.2857142857142857,8,-0.42857142857142855,9,-0.18181818181818182,6,-0.6,7,-0.5,12,-0.3333333333333333,11,-0.3125,7,-0.46153846153846156,10,-0.16666666666666666,7,-0.5,5,-0.6153846153846154,8,-0.2,8,-0.38461538461538464,7,-0.4166666666666667,8,-0.2,6,-0.4,9,-0.1,7,-0.3,7,-0.3,6,-0.4
2020-04-27,2020-04,Mon,18 2020,30,-0.2682926829268293,30,-0.23076923076923078,26,-0.3953488372093023,21,-0.43243243243243246,28,-0.3170731707317073,27,-0.20588235294117646,19,-0.5128205128205128,25,-0.038461538461538464,21,-0.4,17,-0.5,31,-0.18421052631578946,24,-0.35135135135135137,21,-0.36363636363636365,24,-0.22580645161290322,19,-0.40625,17,-0.37037037037037035,20,-0.3333333333333333,23,-0.23333333333333334,21,-0.3,19,-0.3448275862068966,20,-0.375,24,-0.14285714285714285,17,-0.32,19,-0.40625,18,-0.3793103448275862
2020-04-28,2020-04,Tue,18 2020,28,-0.3488372093023256,31,-0.20512820512820512,26,-0.4222222222222222,27,-0.34146341463414637,27,-0.34146341463414637,29,-0.2564102564102564,20,-0.5348837209302325,25,-0.16666666666666666,21,-0.43243243243243246,20,-0.4594594594594595,31,-0.20512820512820512,25,-0.32432432432432434,21,-0.4,25,-0.1935483870967742,21,-0.4,18,-0.4375,21,-0.3225806451612903,27,-0.1,20,-0.3333333333333333,20,-0.3103448275862069,21,-0.36363636363636365,23,-0.20689655172413793,18,-0.3076923076923077,22,-0.3333333333333333,20,-0.3333333333333333
2020-04-29,2020-04,Wed,18 2020,28,-0.3333333333333333,31,-0.20512820512820512,27,-0.4,24,-0.4146341463414634,27,-0.35714285714285715,27,-0.34146341463414637,21,-0.5,24,-0.14285714285714285,21,-0.43243243243243246,20,-0.48717948717948717,31,-0.18421052631578946,25,-0.2857142857142857,24,-0.3333333333333333,24,-0.2,22,-0.40540540540540543,24,-0.3333333333333333,21,-0.3,27,-0.1,21,-0.3,21,-0.3,21,-0.36363636363636365,23,-0.14814814814814814,17,-0.34615384615384615,19,-0.42424242424242425,18,-0.3793103448275862
2020-04-30,2020-04,Thu,18 2020,33,-0.23255813953488372,34,-0.15,30,-0.3333333333333333,24,-0.4,31,-0.2619047619047619,30,-0.25,30,-0.2857142857142857,28,0.037037037037037035,25,-0.358974358974359,25,-0.34210526315789475,35,-0.05405405405405406,26,-0.2571428571428571,27,-0.22857142857142856,26,-0.13333333333333333,23,-0.34285714285714286,19,-0.4722222222222222,22,-0.2413793103448276,27,-0.1,26,-0.16129032258064516,23,-0.20689655172413793,24,-0.2727272727272727,26,-0.07142857142857142,21,-0.19230769230769232,21,-0.36363636363636365,21,-0.3
2020-05-01,2020-05,Fri,18 2020,11,-0.7317073170731707,10,-0.7297297297297297,9,-0.775,7,-0.7941176470588235,9,-0.7631578947368421,10,-0.7058823529411765,7,-0.8,8,-0.7037037037037037,7,-0.8372093023255814,7,-0.8,15,-0.5945945945945946,12,-0.6571428571428571,6,-0.8,10,-0.6666666666666666,7,-0.8,7,-0.78125,7,-0.7666666666666667,9,-0.6785714285714286,7,-0.7586206896551724,7,-0.75,7,-0.7741935483870968,10,-0.6666666666666666,6,-0.75,7,-0.7741935483870968,6,-0.7931034482758621
2020-05-02,2020-05,Sat,18 2020,18,-0.3076923076923077,18,-0.18181818181818182,23,-0.11538461538461539,16,-0.2,20,-0.16666666666666666,18,-0.21739130434782608,15,-0.25,17,0.13333333333333333,16,-0.23809523809523808,15,-0.25,22,-0.08333333333333333,18,-0.18181818181818182,15,-0.16666666666666666,17,-0.15,15,-0.375,12,-0.3333333333333333,16,-0.15789473684210525,17,-0.10526315789473684,16,-0.23809523809523808,16,-0.1111111111111111,15,-0.16666666666666666,18,0.0,14,0.0,14,-0.125,15,-0.11764705882352941
2020-05-03,2020-05,Sun,18 2020,11,-0.5,11,-0.3125,11,-0.3888888888888889,7,-0.5333333333333333,9,-0.3076923076923077,12,-0.14285714285714285,9,-0.35714285714285715,8,-0.2727272727272727,7,-0.5333333333333333,7,-0.5,14,-0.2222222222222222,11,-0.3125,7,-0.46153846153846156,10,-0.16666666666666666,8,-0.42857142857142855,6,-0.5384615384615384,8,-0.2,10,-0.23076923076923078,7,-0.4166666666666667,8,-0.2,6,-0.4,10,0.0,7,-0.3,8,-0.2,7,-0.3
2020-05-04,2020-05,Mon,19 2020,33,-0.1951219512195122,31,-0.20512820512820512,29,-0.32558139534883723,23,-0.3783783783783784,31,-0.24390243902439024,30,-0.11764705882352941,22,-0.4358974358974359,28,0.07692307692307693,24,-0.3142857142857143,20,-0.4117647058823529,33,-0.13157894736842105,30,-0.1891891891891892,22,-0.3333333333333333,27,-0.12903225806451613,23,-0.28125,20,-0.25925925925925924,23,-0.23333333333333334,28,-0.06666666666666667,23,-0.23333333333333334,22,-0.2413793103448276,24,-0.25,28,0.0,19,-0.24,21,-0.34375,20,-0.3103448275862069
2020-05-05,2020-05,Tue,19 2020,32,-0.2558139534883721,31,-0.20512820512820512,28,-0.37777777777777777,23,-0.43902439024390244,29,-0.2926829268292683,28,-0.28205128205128205,23,-0.46511627906976744,27,-0.1,27,-0.2702702702702703,20,-0.4594594594594595,32,-0.1794871794871795,28,-0.24324324324324326,21,-0.4,26,-0.16129032258064516,24,-0.3142857142857143,20,-0.375,21,-0.3225806451612903,23,-0.23333333333333334,23,-0.23333333333333334,21,-0.27586206896551724,25,-0.24242424242424243,29,0.0,19,-0.2692307692307692,21,-0.36363636363636365,19,-0.36666666666666664
2020-05-06,2020-05,Wed,19 2020,30,-0.2857142857142857,31,-0.20512820512820512,28,-0.37777777777777777,24,-0.4146341463414634,30,-0.2857142857142857,30,-0.2682926829268293,23,-0.4523809523809524,26,-0.07142857142857142,24,-0.35135135135135137,21,-0.46153846153846156,33,-0.13157894736842105,27,-0.22857142857142856,21,-0.4166666666666667,25,-0.16666666666666666,22,-0.40540540540540543,20,-0.4444444444444444,21,-0.3,25,-0.16666666666666666,22,-0.26666666666666666,21,-0.3,22,-0.3333333333333333,24,-0.1111111111111111,19,-0.2692307692307692,20,-0.3939393939393939,20,-0.3103448275862069
2020-05-07,2020-05,Thu,19 2020,29,-0.32558139534883723,32,-0.2,30,-0.3333333333333333,24,-0.4,31,-0.2619047619047619,31,-0.225,23,-0.4523809523809524,28,0.037037037037037035,22,-0.4358974358974359,20,-0.47368421052631576,31,-0.16216216216216217,27,-0.22857142857142856,21,-0.4,26,-0.13333333333333333,21,-0.4,19,-0.4722222222222222,20,-0.3103448275862069,25,-0.16666666666666666,22,-0.2903225806451613,20,-0.3103448275862069,27,-0.18181818181818182,25,-0.10714285714285714,18,-0.3076923076923077,19,-0.42424242424242425,19,-0.36666666666666664
2020-05-08,2020-05,Fri,19 2020,28,-0.3170731707317073,14,-0.6216216216216216,27,-0.325,22,-0.35294117647058826,28,-0.2631578947368421,28,-0.17647058823529413,21,-0.4,27,0.0,22,-0.4883720930232558,20,-0.42857142857142855,32,-0.13513513513513514,28,-0.2,19,-0.36666666666666664,26,-0.13333333333333333,22,-0.37142857142857144,18,-0.4375,21,-0.3,24,-0.14285714285714285,22,-0.2413793103448276,21,-0.25,22,-0.2903225806451613,24,-0.2,19,-0.20833333333333334,20,-0.3548387096774194,20,-0.3103448275862069
2020-05-09,2020-05,Sat,19 2020,23,-0.11538461538461539,21,-0.045454545454545456,21,-0.19230769230769232,14,-0.3,19,-0.20833333333333334,20,-0.13043478260869565,15,-0.25,17,0.13333333333333333,14,-0.3333333333333333,14,-0.3,21,-0.125,18,-0.18181818181818182,13,-0.2777777777777778,17,-0.15,14,-0.4166666666666667,12,-0.3333333333333333,15,-0.21052631578947367,16,-0.15789473684210525,16,-0.23809523809523808,16,-0.1111111111111111,15,-0.16666666666666666,16,-0.1111111111111111,15,0.07142857142857142,14,-0.125,12,-0.29411764705882354
2020-05-10,2020-05,Sun,19 2020,17,-0.22727272727272727,17,0.0625,13,-0.2777777777777778,9,-0.4,10,-0.23076923076923078,12,-0.14285714285714285,8,-0.42857142857142855,9,-0.18181818181818182,11,-0.26666666666666666,7,-0.5,16,-0.1111111111111111,12,-0.25,7,-0.46153846153846156,12,0.0,8,-0.42857142857142855,7,-0.46153846153846156,9,-0.1,10,-0.23076923076923078,13,0.08333333333333333,8,-0.2,8,-0.2,8,-0.2,7,-0.3,8,-0.2,7,-0.3
2020-05-11,2020-05,Mon,20 2020,29,-0.2926829268292683,35,-0.10256410256410256,28,-0.3488372093023256,27,-0.2702702702702703,34,-0.17073170731707318,30,-0.11764705882352941,23,-0.41025641025641024,28,0.07692307692307693,36,0.02857142857142857,21,-0.38235294117647056,35,-0.07894736842105263,30,-0.1891891891891892,20,-0.3939393939393939,28,-0.0967741935483871,23,-0.28125,24,-0.1111111111111111,25,-0.16666666666666666,23,-0.23333333333333334,24,-0.2,22,-0.2413793103448276,25,-0.21875,23,-0.17857142857142858,22,-0.12,21,-0.34375,19,-0.3448275862068966
2020-05-12,2020-05,Tue,20 2020,32,-0.2558139534883721,32,-0.1794871794871795,30,-0.3333333333333333,27,-0.34146341463414637,31,-0.24390243902439024,31,-0.20512820512820512,23,-0.46511627906976744,31,0.03333333333333333,37,0.0,22,-0.40540540540540543,33,-0.15384615384615385,28,-0.24324324324324326,20,-0.42857142857142855,27,-0.12903225806451613,23,-0.34285714285714286,22,-0.3125,24,-0.22580645161290322,23,-0.23333333333333334,24,-0.2,23,-0.20689655172413793,25,-0.24242424242424243,26,-0.10344827586206896,19,-0.2692307692307692,21,-0.36363636363636365,22,-0.26666666666666666
2020-05-13,2020-05,Wed,20 2020,31,-0.2619047619047619,31,-0.20512820512820512,29,-0.35555555555555557,28,-0.3170731707317073,31,-0.2619047619047619,29,-0.2926829268292683,24,-0.42857142857142855,28,0.0,28,-0.24324324324324326,20,-0.48717948717948717,32,-0.15789473684210525,28,-0.2,21,-0.4166666666666667,26,-0.13333333333333333,24,-0.35135135135135137,20,-0.4444444444444444,25,-0.16666666666666666,27,-0.1,22,-0.26666666666666666,22,-0.26666666666666666,24,-0.2727272727272727,23,-0.14814814814814814,20,-0.23076923076923078,20,-0.3939393939393939,23,-0.20689655172413793
2020-05-14,2020-05,Thu,20 2020,34,-0.20930232558139536,36,-0.1,30,-0.3333333333333333,27,-0.325,32,-0.23809523809523808,31,-0.225,23,-0.4523809523809524,29,0.07407407407407407,34,-0.1282051282051282,23,-0.39473684210526316,31,-0.16216216216216217,29,-0.17142857142857143,22,-0.37142857142857144,27,-0.1,21,-0.4,20,-0.4444444444444444,23,-0.20689655172413793,28,-0.06666666666666667,23,-0.25806451612903225,24,-0.1724137931034483,24,-0.2727272727272727,24,-0.14285714285714285,22,-0.15384615384615385,21,-0.36363636363636365,23,-0.23333333333333334
2020-05-15,2020-05,Fri,20 2020,33,-0.1951219512195122,35,-0.05405405405405406,32,-0.2,24,-0.29411764705882354,33,-0.13157894736842105,28,-0.17647058823529413,23,-0.34285714285714286,31,0.14814814814814814,31,-0.27906976744186046,23,-0.34285714285714286,32,-0.13513513513513514,31,-0.11428571428571428,21,-0.3,27,-0.1,23,-0.34285714285714286,19,-0.40625,23,-0.23333333333333334,22,-0.21428571428571427,23,-0.20689655172413793,23,-0.17857142857142858,24,-0.22580645161290322,24,-0.2,21,-0.125,24,-0.22580645161290322,21,-0.27586206896551724
2020-05-16,2020-05,Sat,20 2020,19,-0.2692307692307692,19,-0.13636363636363635,22,-0.15384615384615385,15,-0.25,21,-0.125,21,-0.08695652173913043,16,-0.2,17,0.13333333333333333,16,-0.23809523809523808,15,-0.25,20,-0.16666666666666666,18,-0.18181818181818182,13,-0.2777777777777778,16,-0.2,14,-0.4166666666666667,12,-0.3333333333333333,16,-0.15789473684210525,14,-0.2631578947368421,18,-0.14285714285714285,15,-0.16666666666666666,16,-0.1111111111111111,16,-0.1111111111111111,14,0.0,15,-0.0625,13,-0.23529411764705882
2020-05-17,2020-05,Sun,20 2020,13,-0.4090909090909091,14,-0.125,15,-0.16666666666666666,11,-0.26666666666666666,11,-0.15384615384615385,12,-0.14285714285714285,10,-0.2857142857142857,10,-0.09090909090909091,8,-0.4666666666666667,8,-0.42857142857142855,13,-0.2777777777777778,14,-0.125,8,-0.38461538461538464,11,-0.08333333333333333,7,-0.5,7,-0.46153846153846156,9,-0.1,10,-0.23076923076923078,9,-0.25,8,-0.2,7,-0.3,9,-0.1,7,-0.3,9,-0.1,8,-0.2
2020-05-18,2020-05,Mon,21 2020,34,-0.17073170731707318,33,-0.15384615384615385,34,-0.20930232558139536,30,-0.1891891891891892,34,-0.17073170731707318,31,-0.08823529411764706,24,-0.38461538461538464,35,0.34615384615384615,32,-0.08571428571428572,23,-0.3235294117647059,38,0.0,33,-0.10810810810810811,21,-0.36363636363636365,32,0.03225806451612903,25,-0.21875,20,-0.25925925925925924,29,-0.03333333333333333,23,-0.23333333333333334,24,-0.2,23,-0.20689655172413793,25,-0.21875,24,-0.14285714285714285,21,-0.16,21,-0.34375,24,-0.1724137931034483
2020-05-19,2020-05,Tue,21 2020,33,-0.23255813953488372,34,-0.1282051282051282,35,-0.2222222222222222,29,-0.2926829268292683,34,-0.17073170731707318,37,-0.05128205128205128,25,-0.4186046511627907,34,0.13333333333333333,33,-0.10810810810810811,24,-0.35135135135135137,35,-0.10256410256410256,33,-0.10810810810810811,21,-0.4,34,0.0967741935483871,30,-0.14285714285714285,22,-0.3125,24,-0.22580645161290322,23,-0.23333333333333334,30,0.0,24,-0.1724137931034483,25,-0.24242424242424243,25,-0.13793103448275862,23,-0.11538461538461539,25,-0.24242424242424243,25,-0.16666666666666666
2020-05-20,2020-05,Wed,21 2020,43,0.023809523809523808,42,0.07692307692307693,43,-0.044444444444444446,33,-0.1951219512195122,36,-0.14285714285714285,35,-0.14634146341463414,25,-0.40476190476190477,38,0.35714285714285715,40,0.08108108108108109,28,-0.28205128205128205,41,0.07894736842105263,43,0.22857142857142856,23,-0.3611111111111111,33,0.1,32,-0.13513513513513514,25,-0.3055555555555556,25,-0.16666666666666666,24,-0.2,25,-0.16666666666666666,25,-0.16666666666666666,26,-0.21212121212121213,26,-0.037037037037037035,23,-0.11538461538461539,26,-0.21212121212121213,27,-0.06896551724137931
2020-05-21,2020-05,Thu,21 2020,13,-0.6976744186046512,15,-0.625,18,-0.6,9,-0.775,12,-0.7142857142857143,12,-0.7,9,-0.7857142857142857,10,-0.6296296296296297,7,-0.8205128205128205,8,-0.7894736842105263,15,-0.5945945945945946,12,-0.6571428571428571,8,-0.7714285714285715,11,-0.6333333333333333,10,-0.7142857142857143,7,-0.8055555555555556,8,-0.7241379310344828,9,-0.7,9,-0.7096774193548387,8,-0.7241379310344828,13,-0.6060606060606061,8,-0.7142857142857143,7,-0.7307692307692307,8,-0.7575757575757576,8,-0.7333333333333333
2020-05-22,2020-05,Fri,21 2020,26,-0.36585365853658536,23,-0.3783783783783784,37,-0.075,23,-0.3235294117647059,31,-0.18421052631578946,26,-0.23529411764705882,23,-0.34285714285714286,30,0.1111111111111111,25,-0.4186046511627907,19,-0.45714285714285713,32,-0.13513513513513514,26,-0.2571428571428571,18,-0.4,23,-0.23333333333333334,25,-0.2857142857142857,19,-0.40625,26,-0.13333333333333333,21,-0.25,25,-0.13793103448275862,23,-0.17857142857142858,30,-0.03225806451612903,24,-0.2,21,-0.125,19,-0.3870967741935484,20,-0.3103448275862069
2020-05-23,2020-05,Sat,21 2020,19,-0.2692307692307692,18,-0.18181818181818182,23,-0.11538461538461539,16,-0.2,20,-0.16666666666666666,18,-0.21739130434782608,17,-0.15,18,0.2,15,-0.2857142857142857,15,-0.25,22,-0.08333333333333333,17,-0.22727272727272727,13,-0.2777777777777778,17,-0.15,18,-0.25,14,-0.2222222222222222,18,-0.05263157894736842,15,-0.21052631578947367,19,-0.09523809523809523,15,-0.16666666666666666,18,0.0,16,-0.1111111111111111,13,-0.07142857142857142,13,-0.1875,13,-0.23529411764705882
2020-05-24,2020-05,Sun,21 2020,18,-0.18181818181818182,13,-0.1875,14,-0.2222222222222222,8,-0.4666666666666667,10,-0.23076923076923078,14,0.0,9,-0.35714285714285715,9,-0.18181818181818182,16,0.06666666666666667,11,-0.21428571428571427,15,-0.16666666666666666,12,-0.25,7,-0.46153846153846156,10,-0.16666666666666666,8,-0.42857142857142855,10,-0.23076923076923078,8,-0.2,10,-0.23076923076923078,9,-0.25,8,-0.2,8,-0.2,8,-0.2,13,0.3,9,-0.1,7,-0.3
