GENESIS-Tabelle: 43311-0002
Elektrizitätserzeugung, Nettowärmeerzeugung,;;;;;;
Brennstoffeinsatz: Deutschland, Monate, Energieträger;;;;;;
Monatserhebung über die Elektrizitätsversorgung;;;;;;
Deutschland;;;;;;
;;;Elektrizitätserzeugung (brutto);Elektrizitätserzeugung (netto);Nettowärmeerzeugung;Brennstoffeinsatz
;;;MWh;MWh;MWh;GJ
2016;Juni;Heizöl, schwer;28195;25815;.;303840
2016;Juni;Flüssiggas;.;.;-;.
2016;Juni;Raffineriegas;-;-;-;-
2016;Juni;Petrolkoks;-;-;-;-
2016;Juni;Sonstige Mineralölprodukte;.;11701;.;86171
2016;Juni;Erdgas, Erdölgas;2292412;2216146;2003478;21820624
2016;Juni;Grubengas;.;.;.;217081
2016;Juni;Kokereigas;.;.;-;.
2016;Juni;Hochofengas;.;.;.;.
2016;Juni;Sonstige hergestellte Gase;.;.;.;.
2016;Juni;Wasserstoff;-;-;-;-
2016;Juni;Laufwasser;1706271;1686990;-;-
2016;Juni;Speicherwasser;78577;78308;-;-
2016;Juni;Pumpspeicherwasser;-;-;-;-
2016;Juni;Pumpspeicher mit natürlichem Zufluss;.;.;-;-
2016;Juni;Pumpspeicher ohne natürlichen Zufluss;423966;409814;-;-
2016;Juni;Windkraft;-;-;-;-
2016;Juni;Photovoltaik;-;-;-;-
2016;Juni;Geothermie;13218;12859;.;-
2016;Juni;Wärmepumpen (Erd- und Umweltwärme);-;-;-;-
2016;Juni;Solarthermie;-;-;-;-
2016;Juni;Feste biogene Stoffe;408807;367618;379981;6209924
2016;Juni;Flüssige biogene Stoffe;.;.;.;.
2016;Juni;Biogas;116341;112729;103220;1101668
2016;Juni;Biomethan (Bioerdgas);-;-;-;-
2016;Juni;Klärgas;3683;3526;5762;47998
2016;Juni;Deponiegas;6373;6087;.;67213
2016;Juni;Sonstige erneuerbare Energien;-;-;-;261691
2016;Juni;Klärschlamm;14683;13276;1238;145549
2016;Juni;Abfall (Hausmüll, Industrie);-;-;-;-
2016;Juni;Abfall (Industrie);117456;94465;132914;2089296
2016;Juni;Abfall (Hausmüll, Siedlungsabfälle);905051;721364;879033;16390724
2016;Juni;Kernenergie;6305098;5959430;-;-
2016;Juni;Wärme;36740;35221;76458;676816
2016;Juni;Strom (Elektrokessel);-;-;-;-
2016;Juni;Sonstige Energieträger;3145;2948;.;.
2016;Juni;Andere Speicher;-;-;-;-
2016;Juni;Insgesamt;32298000;30086132;5269871;230344130
2016;Juli;Steinkohlen;7539519;6939697;909530;69877270
2016;Juli;Steinkohlenkoks;-;-;-;-
2016;Juli;Steinkohlenbriketts;-;-;-;-
2016;Juli;Kohlenwertstoffe aus Steinkohle;-;-;-;-
2016;Juli;Sonstige Steinkohlen;-;-;-;-
2016;Juli;Rohbraunkohlen;11827986;10973450;414132;111902346
2016;Juli;Hartbraunkohlen;-;-;-;-
2016;Juli;Braunkohlenbriketts;.;.;.;.
2016;Juli;Braunkohlenkoks;.;.;.;.
2016;Juli;Wirbelschichtkohle;.;.;.;.
2016;Juli;Staub- und Trockenkohle;8879;8102;.;123830
2016;Juli;Sonstige Braunkohlen;-;-;-;-
2016;Juli;Dieselkraftstoff;.;.;-;.
2016;Juli;Heizöl, leicht;55865;50594;11628;727810
2016;Juli;Heizöl, schwer;26096;23779;.;287620
2016;Juli;Flüssiggas;-;-;-;-
2016;Juli;Raffineriegas;-;-;-;-
2016;Juli;Petrolkoks;-;-;-;-
2016;Juli;Sonstige Mineralölprodukte;9665;9021;.;.
2016;Juli;Erdgas, Erdölgas;2361398;2279184;1943149;22083410
2016;Juli;Grubengas;.;.;.;.
2016;Juli;Kokereigas;.;.;-;.
2016;Juli;Hochofengas;.;.;.;.
2016;Juli;Sonstige hergestellte Gase;.;.;.;.
2016;Juli;Wasserstoff;-;-;-;-
2016;Juli;Laufwasser;1685264;1653604;-;-
2016;Juli;Speicherwasser;70848;70469;-;-
2016;Juli;Pumpspeicherwasser;-;-;-;-
2016;Juli;Pumpspeicher mit natürlichem Zufluss;26794;25844;-;-
2016;Juli;Pumpspeicher ohne natürlichen Zufluss;398128;387893;-;-
2016;Juli;Windkraft;-;-;-;-
2016;Juli;Photovoltaik;-;-;-;-
2016;Juli;Geothermie;9879;9491;.;-
2016;Juli;Wärmepumpen (Erd- und Umweltwärme);-;-;-;-
2016;Juli;Solarthermie;-;-;-;-
2016;Juli;Feste biogene Stoffe;419631;378191;313683;6050113
2016;Juli;Flüssige biogene Stoffe;.;.;.;.
2016;Juli;Biogas;114279;110476;98871;1077221
2016;Juli;Biomethan (Bioerdgas);-;-;-;-
2016;Juli;Klärgas;3809;3556;5121;48808
2016;Juli;Deponiegas;5942;5665;4146;59252
2016;Juli;Sonstige erneuerbare Energien;-;-;-;208361
2016;Juli;Klärschlamm;13928;12635;987;139201
2016;Juli;Abfall (Hausmüll, Industrie);-;-;-;-
2016;Juli;Abfall (Industrie);106303;84633;121400;2011856
2016;Juli;Abfall (Hausmüll, Siedlungsabfälle);999485;803267;921616;18097447
2016;Juli;Kernenergie;6489965;6131090;-;-
2016;Juli;Wärme;34782;33358;.;639004
2016;Juli;Strom (Elektrokessel);-;-;-;-
2016;Juli;Sonstige Energieträger;3599;3325;.;.
2016;Juli;Andere Speicher;-;-;-;-
2016;Juli;Insgesamt;32257571;30040135;4863306;233916553
2016;August;Steinkohlen;6774923;6242425;1095762;63198867
2016;August;Steinkohlenkoks;-;-;-;-
2016;August;Steinkohlenbriketts;-;-;-;-
2016;August;Kohlenwertstoffe aus Steinkohle;-;-;-;-
2016;August;Sonstige Steinkohlen;-;-;-;-
2016;August;Rohbraunkohlen;11706323;10856682;402954;110168002
2016;August;Hartbraunkohlen;-;-;-;-
2016;August;Braunkohlenbriketts;.;.;.;.
2016;August;Braunkohlenkoks;.;.;.;.
2016;August;Wirbelschichtkohle;.;.;.;.
2016;August;Staub- und Trockenkohle;10458;9139;.;131432
2016;August;Sonstige Braunkohlen;-;-;-;-
2016;August;Dieselkraftstoff;.;.;-;.
2016;August;Heizöl, leicht;35637;33188;7403;398943
2016;August;Heizöl, schwer;28226;25680;.;315567
2016;August;Flüssiggas;-;-;-;-
2016;August;Raffineriegas;-;-;-;-
2016;August;Petrolkoks;.;.;-;.
2016;August;Sonstige Mineralölprodukte;8043;7563;.;82341
2016;August;Erdgas, Erdölgas;3050695;2958655;1818124;26255171
2016;August;Grubengas;.;.;.;.
2016;August;Kokereigas;.;.;-;.
2016;August;Hochofengas;.;.;.;.
2016;August;Sonstige hergestellte Gase;.;.;.;.
2016;August;Wasserstoff;-;-;-;-
2016;August;Laufwasser;1492200;1474710;-;-
2016;August;Speicherwasser;65171;64764;-;-
2016;August;Pumpspeicherwasser;-;-;-;-
2016;August;Pumpspeicher mit natürlichem Zufluss;16246;.;-;-
2016;August;Pumpspeicher ohne natürlichen Zufluss;426387;415346;-;-
2016;August;Windkraft;-;-;-;-
2016;August;Photovoltaik;-;-;-;-
2016;August;Geothermie;11623;11163;.;-
2016;August;Wärmepumpen (Erd- und Umweltwärme);-;-;-;-
2016;August;Solarthermie;-;-;-;-
2016;August;Feste biogene Stoffe;425286;382193;331957;6195823
2016;August;Flüssige biogene Stoffe;.;.;.;.
2016;August;Biogas;114831;111496;100008;1093411
2016;August;Biomethan (Bioerdgas);-;-;-;-
2016;August;Klärgas;3855;3608;5796;50669
2016;August;Deponiegas;5834;5543;3893;59361
2016;August;Sonstige erneuerbare Energien;-;-;-;182261
2016;August;Klärschlamm;13944;12577;.;141673
2016;August;Abfall (Hausmüll, Industrie);-;-;-;-
2016;August;Abfall (Industrie);101369;80932;116135;1943976
2016;August;Abfall (Hausmüll, Siedlungsabfälle);1037402;832465;968157;18664372
2016;August;Kernenergie;7402680;7000407;-;-
2016;August;Wärme;44600;42300;83214;752350
2016;August;Strom (Elektrokessel);-;-;-;-
2016;August;Sonstige Energieträger;.;.;.;.
2016;August;Andere Speicher;-;-;-;-
2016;August;Insgesamt;32820690;30628838;4996299;230081415
2016;September;Steinkohlen;9211778;8458304;1105027;83613331
2016;September;Steinkohlenkoks;-;-;-;-
2016;September;Steinkohlenbriketts;-;-;-;-
2016;September;Kohlenwertstoffe aus Steinkohle;-;-;-;-
2016;September;Sonstige Steinkohlen;-;-;-;-
2016;September;Rohbraunkohlen;12233999;11347634;427973;114722564
2016;September;Hartbraunkohlen;-;-;-;-
2016;September;Braunkohlenbriketts;.;.;.;.
2016;September;Braunkohlenkoks;.;.;.;.
2016;September;Wirbelschichtkohle;.;.;.;.
2016;September;Staub- und Trockenkohle;16039;14200;.;188324
2016;September;Sonstige Braunkohlen;-;-;-;-
2016;September;Dieselkraftstoff;41;41;-;437
2016;September;Heizöl, leicht;40976;37761;9065;466939
2016;September;Heizöl, schwer;31882;29157;.;326822
2016;September;Flüssiggas;.;.;-;.
2016;September;Raffineriegas;-;-;-;-
2016;September;Petrolkoks;-;-;-;-
2016;September;Sonstige Mineralölprodukte;8748;8173;.;82900
2016;September;Erdgas, Erdölgas;4136550;4013232;2065617;34190132
2016;September;Grubengas;.;.;.;.
2016;September;Kokereigas;.;.;-;.
2016;September;Hochofengas;.;.;.;.
2016;September;Sonstige hergestellte Gase;.;.;.;.
2016;September;Wasserstoff;-;-;-;-
2016;September;Laufwasser;1124308;1096439;-;-
2016;September;Speicherwasser;50561;50144;-;-
2016;September;Pumpspeicherwasser;-;-;-;-
2016;September;Pumpspeicher mit natürlichem Zufluss;.;.;-;-
2016;September;Pumpspeicher ohne natürlichen Zufluss;429014;420373;-;-
2016;September;Windkraft;-;-;-;-
2016;September;Photovoltaik;-;-;-;-
2016;September;Geothermie;11131;10989;.;-
2016;September;Wärmepumpen (Erd- und Umweltwärme);-;-;-;-
2016;September;Solarthermie;-;-;-;-
2016;September;Feste biogene Stoffe;397729;358705;345829;5806116
2016;September;Flüssige biogene Stoffe;.;.;.;.
2016;September;Biogas;114662;111240;100660;1095531
2016;September;Biomethan (Bioerdgas);-;-;-;-
2016;September;Klärgas;3781;3453;6018;52010
2016;September;Deponiegas;5935;5655;3830;58667
2016;September;Sonstige erneuerbare Energien;-;-;-;216824
2016;September;Klärschlamm;9274;8412;618;90120
2016;September;Abfall (Hausmüll, Industrie);-;-;-;-
2016;September;Abfall (Industrie);101205;81082;118082;1909181
2016;September;Abfall (Hausmüll, Siedlungsabfälle);950699;763994;878704;16997802
2016;September;Kernenergie;7218924;6833703;-;-
2016;September;Wärme;54925;52112;115437;966483
2016;September;Strom (Elektrokessel);-;-;-;-
2016;September;Sonstige Energieträger;3641;3352;.;.
2016;September;Andere Speicher;-;-;-;-
2016;September;Insgesamt;36206420;33755822;5234587;261192856
2016;Oktober;Steinkohlen;9641925;8864996;2173013;89042622
2016;Oktober;Steinkohlenkoks;-;-;-;-
2016;Oktober;Steinkohlenbriketts;-;-;-;-
2016;Oktober;Kohlenwertstoffe aus Steinkohle;-;-;-;-
2016;Oktober;Sonstige Steinkohlen;-;-;-;-
2016;Oktober;Rohbraunkohlen;13043375;12130775;783435;121179916
2016;Oktober;Hartbraunkohlen;-;-;-;-
2016;Oktober;Braunkohlenbriketts;.;.;.;.
2016;Oktober;Braunkohlenkoks;.;.;.;.
2016;Oktober;Wirbelschichtkohle;.;.;.;.
2016;Oktober;Staub- und Trockenkohle;17345;16040;.;222454
2016;Oktober;Sonstige Braunkohlen;-;-;-;-
2016;Oktober;Dieselkraftstoff;40;40;-;395
2016;Oktober;Heizöl, leicht;49161;45126;26117;665869
2016;Oktober;Heizöl, schwer;35571;32509;.;402505
2016;Oktober;Flüssiggas;-;-;-;-
2016;Oktober;Raffineriegas;-;-;-;-
2016;Oktober;Petrolkoks;.;.;.;.
2016;Oktober;Sonstige Mineralölprodukte;8966;8378;.;.
2016;Oktober;Erdgas, Erdölgas;5161940;5024139;4031416;45586304
2016;Oktober;Grubengas;27844;27067;.;244688
2016;Oktober;Kokereigas;.;.;-;.
2016;Oktober;Hochofengas;.;.;.;.
2016;Oktober;Sonstige hergestellte Gase;.;.;.;.
2016;Oktober;Wasserstoff;-;-;-;-
2016;Oktober;Laufwasser;897161;868047;-;-
2016;Oktober;Speicherwasser;36173;35645;-;-
2016;Oktober;Pumpspeicherwasser;-;-;-;-
2016;Oktober;Pumpspeicher mit natürlichem Zufluss;11244;10837;-;-
2016;Oktober;Pumpspeicher ohne natürlichen Zufluss;495853;486398;-;-
2016;Oktober;Windkraft;-;-;-;-
2016;Oktober;Photovoltaik;-;-;-;-
2016;Oktober;Geothermie;14196;14196;.;-
2016;Oktober;Wärmepumpen (Erd- und Umweltwärme);-;-;-;-
2016;Oktober;Solarthermie;-;-;-;-
2016;Oktober;Feste biogene Stoffe;442897;400160;485218;6609503
2016;Oktober;Flüssige biogene Stoffe;.;.;.;.
2016;Oktober;Biogas;157755;153751;151161;1493998
2016;Oktober;Biomethan (Bioerdgas);-;-;-;-
2016;Oktober;Klärgas;4001;3583;6175;56207
2016;Oktober;Deponiegas;6079;5824;4430;63006
2016;Oktober;Sonstige erneuerbare Energien;-;-;-;293732
2016;Oktober;Klärschlamm;8848;8048;1200;88003
2016;Oktober;Abfall (Hausmüll, Industrie);-;-;-;-
2016;Oktober;Abfall (Industrie);95225;76591;129171;1820522
2016;Oktober;Abfall (Hausmüll, Siedlungsabfälle);991071;794753;1175717;18172047
2016;Oktober;Kernenergie;8242300;7800587;-;-
2016;Oktober;Wärme;47318;45080;121078;870157
2016;Oktober;Strom (Elektrokessel);-;-;-;-
2016;Oktober;Sonstige Energieträger;5613;5307;.;.
2016;Oktober;Andere Speicher;-;-;-;-
2016;Oktober;Insgesamt;39517570;36924742;9243289;287811844
2016;November;Steinkohlen;10169848;9318164;3064485;94019533
2016;November;Steinkohlenkoks;-;-;-;-
2016;November;Steinkohlenbriketts;-;-;-;-
2016;November;Kohlenwertstoffe aus Steinkohle;-;-;-;-
2016;November;Sonstige Steinkohlen;-;-;-;-
2016;November;Rohbraunkohlen;12902564;11996362;976077;121193656
2016;November;Hartbraunkohlen;.;.;.;.
2016;November;Braunkohlenbriketts;.;.;.;.
2016;November;Braunkohlenkoks;.;.;.;.
2016;November;Wirbelschichtkohle;.;.;.;.
2016;November;Staub- und Trockenkohle;17764;16528;.;249025
2016;November;Sonstige Braunkohlen;-;-;-;-
2016;November;Dieselkraftstoff;12;12;-;109
2016;November;Heizöl, leicht;56201;51876;34425;728852
2016;November;Heizöl, schwer;26640;24458;10795;300801
2016;November;Flüssiggas;-;-;-;-
2016;November;Raffineriegas;-;-;-;-
2016;November;Petrolkoks;.;.;.;.
2016;November;Sonstige Mineralölprodukte;9592;8981;.;93139
2016;November;Erdgas, Erdölgas;5656038;5505704;5320353;52657315
2016;November;Grubengas;30263;29289;.;261742
2016;November;Kokereigas;.;.;-;.
2016;November;Hochofengas;-;-;-;-
2016;November;Sonstige hergestellte Gase;.;.;.;.
2016;November;Wasserstoff;-;-;-;-
2016;November;Laufwasser;1085800;1072442;-;-
2016;November;Speicherwasser;34770;34306;-;-
2016;November;Pumpspeicherwasser;-;-;-;-
2016;November;Pumpspeicher mit natürlichem Zufluss;38644;37777;-;-
2016;November;Pumpspeicher ohne natürlichen Zufluss;527807;516530;-;-
2016;November;Windkraft;-;-;-;-
2016;November;Photovoltaik;-;-;-;-
2016;November;Geothermie;14870;14700;.;-
2016;November;Wärmepumpen (Erd- und Umweltwärme);-;-;-;-
2016;November;Solarthermie;-;-;-;-
2016;November;Feste biogene Stoffe;438948;396966;552255;6950586
2016;November;Flüssige biogene Stoffe;.;.;.;.
2016;November;Biogas;167058;162659;175432;1622802
2016;November;Biomethan (Bioerdgas);-;-;-;-
2016;November;Klärgas;3595;3292;6147;51923
2016;November;Deponiegas;6245;5975;4865;65189
2016;November;Sonstige erneuerbare Energien;-;-;-;275369
2016;November;Klärschlamm;10128;9176;2557;104423
2016;November;Abfall (Hausmüll, Industrie);-;-;-;-
2016;November;Abfall (Industrie);99270;79957;162071;1896937
2016;November;Abfall (Hausmüll, Siedlungsabfälle);936872;744410;1458719;18543379
2016;November;Kernenergie;7818280;7393917;-;-
2016;November;Wärme;47290;45686;142115;927477
2016;November;Strom (Elektrokessel);-;-;-;-
2016;November;Sonstige Energieträger;4514;4186;.;.
2016;November;Andere Speicher;-;-;-;-
2016;November;Insgesamt;40193434;37553886;12063600;301001365
2016;Dezember;Steinkohlen;10353701;9490935;3609405;97132877
2016;Dezember;Steinkohlenkoks;-;-;-;-
2016;Dezember;Steinkohlenbriketts;-;-;-;-
2016;Dezember;Kohlenwertstoffe aus Steinkohle;-;-;-;-
2016;Dezember;Sonstige Steinkohlen;-;-;-;-
2016;Dezember;Rohbraunkohlen;12339063;11456345;1097455;118046333
2016;Dezember;Hartbraunkohlen;.;.;.;.
2016;Dezember;Braunkohlenbriketts;.;.;.;.
2016;Dezember;Braunkohlenkoks;.;.;.;.
2016;Dezember;Wirbelschichtkohle;.;.;.;.
2016;Dezember;Staub- und Trockenkohle;17845;16734;.;261279
2016;Dezember;Sonstige Braunkohlen;-;-;-;-
2016;Dezember;Dieselkraftstoff;.;.;-;.
2016;Dezember;Heizöl, leicht;65688;60515;35295;904253
2016;Dezember;Heizöl, schwer;33395;30716;11911;365308
2016;Dezember;Flüssiggas;-;-;-;-
2016;Dezember;Raffineriegas;-;-;-;-
2016;Dezember;Petrolkoks;.;.;.;.
2016;Dezember;Sonstige Mineralölprodukte;11016;10305;.;106911
2016;Dezember;Erdgas, Erdölgas;6105471;5936578;5779442;57207386
2016;Dezember;Grubengas;28152;27233;.;245328
2016;Dezember;Kokereigas;.;.;-;.
2016;Dezember;Hochofengas;-;-;-;-
2016;Dezember;Sonstige hergestellte Gase;.;.;.;.
2016;Dezember;Wasserstoff;-;-;-;-
2016;Dezember;Laufwasser;850021;829376;-;-
2016;Dezember;Speicherwasser;36903;36337;-;-
2016;Dezember;Pumpspeicherwasser;-;-;-;-
2016;Dezember;Pumpspeicher mit natürlichem Zufluss;20777;19650;-;-
2016;Dezember;Pumpspeicher ohne natürlichen Zufluss;622535;607109;-;-
2016;Dezember;Windkraft;-;-;-;-
2016;Dezember;Photovoltaik;-;-;-;-
2016;Dezember;Geothermie;16356;15040;.;-
2016;Dezember;Wärmepumpen (Erd- und Umweltwärme);-;-;-;-
2016;Dezember;Solarthermie;-;-;-;-
2016;Dezember;Feste biogene Stoffe;475684;432504;579250;7460725
2016;Dezember;Flüssige biogene Stoffe;.;.;3496;.
2016;Dezember;Biogas;175571;171165;183721;1689324
2016;Dezember;Biomethan (Bioerdgas);-;-;-;-
2016;Dezember;Klärgas;3799;3469;7131;53454
2016;Dezember;Deponiegas;6833;6582;4757;68126
2016;Dezember;Sonstige erneuerbare Energien;-;-;-;292679
2016;Dezember;Klärschlamm;10214;9136;5340;114095
2016;Dezember;Abfall (Hausmüll, Industrie);-;-;-;-
2016;Dezember;Abfall (Industrie);104682;83560;179523;2110404
2016;Dezember;Abfall (Hausmüll, Siedlungsabfälle);953818;734793;1671459;19509156
2016;Dezember;Kernenergie;6655804;6275309;-;-
2016;Dezember;Wärme;40004;38721;157913;913496
2016;Dezember;Strom (Elektrokessel);-;-;-;-
2016;Dezember;Sonstige Energieträger;4742;4567;12175;72136
2016;Dezember;Andere Speicher;-;-;-;-
2016;Dezember;Insgesamt;39049212;36400189;13537140;307904849
2017;Januar;Steinkohlen;13116332;12050275;4351321;122783772
2017;Januar;Steinkohlenkoks;-;-;-;-
2017;Januar;Steinkohlenbriketts;-;-;-;-
2017;Januar;Kohlenwertstoffe aus Steinkohle;-;-;-;-
2017;Januar;Sonstige Steinkohlen;-;-;-;-
2017;Januar;Rohbraunkohlen;12957307;12049177;1180211;122729455
2017;Januar;Hartbraunkohlen;.;.;.;.
2017;Januar;Braunkohlenbriketts;.;.;.;.
2017;Januar;Braunkohlenkoks;.;.;.;.
2017;Januar;Wirbelschichtkohle;.;.;.;.
2017;Januar;Staub- und Trockenkohle;22226;21003;.;309313
2017;Januar;Sonstige Braunkohlen;-;-;-;-
2017;Januar;Dieselkraftstoff;.;.;-;.
2017;Januar;Heizöl, leicht;119930;106610;41373;1380344
2017;Januar;Heizöl, schwer;56208;51358;.;682366
2017;Januar;Flüssiggas;-;-;-;-
2017;Januar;Raffineriegas;-;-;-;-
2017;Januar;Petrolkoks;.;.;.;.
2017;Januar;Sonstige Mineralölprodukte;.;.;.;.
2017;Januar;Erdgas, Erdölgas;7480933;7264840;7159454;70700686
2017;Januar;Grubengas;28604;27624;.;248968
2017;Januar;Kokereigas;.;.;-;.
2017;Januar;Hochofengas;-;-;-;-
2017;Januar;Sonstige hergestellte Gase;.;.;.;.
2017;Januar;Wasserstoff;-;-;-;-
2017;Januar;Laufwasser;772064;759732;-;-
2017;Januar;Speicherwasser;32780;32137;-;-
2017;Januar;Pumpspeicherwasser;-;-;-;-
2017;Januar;Pumpspeicher mit natürlichem Zufluss;24524;23586;-;-
2017;Januar;Pumpspeicher ohne natürlichen Zufluss;648318;638112;-;-
2017;Januar;Windkraft;-;-;-;-
2017;Januar;Photovoltaik;-;-;-;-
2017;Januar;Geothermie;13373;12905;.;-
2017;Januar;Wärmepumpen (Erd- und Umweltwärme);-;-;-;-
2017;Januar;Solarthermie;-;-;-;-
2017;Januar;Feste biogene Stoffe;491421;444622;644426;7682438
2017;Januar;Flüssige biogene Stoffe;.;.;.;.
2017;Januar;Biogas;179598;175564;191284;1769865
2017;Januar;Biomethan (Bioerdgas);-;-;-;-
2017;Januar;Klärgas;3033;2848;6316;40386
2017;Januar;Deponiegas;6174;5939;4391;66808
2017;Januar;Sonstige erneuerbare Energien;-;-;-;298513
2017;Januar;Klärschlamm;10583;9479;5175;114007
2017;Januar;Abfall (Hausmüll, Industrie);-;-;-;-
2017;Januar;Abfall (Industrie);96394;77700;157615;1763731
2017;Januar;Abfall (Hausmüll, Siedlungsabfälle);904752;719282;1747447;19066526
2017;Januar;Kernenergie;6027891;5702864;-;-
2017;Januar;Wärme;49813;48609;150898;966300
2017;Januar;Strom (Elektrokessel);-;-;-;-
2017;Januar;Sonstige Energieträger;5175;4984;6409;29910
2017;Januar;Andere Speicher;-;-;-;-
2017;Januar;Insgesamt;43198156;40362912;15889973;352405689
2017;Februar;Steinkohlen;9671370;8866255;3457807;90129350
2017;Februar;Steinkohlenkoks;-;-;-;-
2017;Februar;Steinkohlenbriketts;-;-;-;-
2017;Februar;Kohlenwertstoffe aus Steinkohle;-;-;-;-
2017;Februar;Sonstige Steinkohlen;-;-;-;-
2017;Februar;Rohbraunkohlen;11657882;10831602;984120;110211198
2017;Februar;Hartbraunkohlen;.;.;.;.
2017;Februar;Braunkohlenbriketts;.;.;.;.
2017;Februar;Braunkohlenkoks;.;.;.;.
2017;Februar;Wirbelschichtkohle;.;.;.;.
2017;Februar;Staub- und Trockenkohle;.;.;.;262385
2017;Februar;Sonstige Braunkohlen;-;-;-;-
2017;Februar;Dieselkraftstoff;8;8;-;76
2017;Februar;Heizöl, leicht;52267;48067;34386;691496
2017;Februar;Heizöl, schwer;24776;23144;.;298469
2017;Februar;Flüssiggas;-;-;-;-
2017;Februar;Raffineriegas;-;-;-;-
2017;Februar;Petrolkoks;.;.;.;.
2017;Februar;Sonstige Mineralölprodukte;9660;9046;.;.
2017;Februar;Erdgas, Erdölgas;5169126;5016859;5125596;48223981
2017;Februar;Grubengas;23859;23107;.;209259
2017;Februar;Kokereigas;.;.;-;.
2017;Februar;Hochofengas;-;-;-;-
2017;Februar;Sonstige hergestellte Gase;.;.;.;.
2017;Februar;Wasserstoff;-;-;-;-
2017;Februar;Laufwasser;1040014;1029737;-;-
2017;Februar;Speicherwasser;25596;25042;-;-
2017;Februar;Pumpspeicherwasser;-;-;-;-
2017;Februar;Pumpspeicher mit natürlichem Zufluss;42824;.;-;-
2017;Februar;Pumpspeicher ohne natürlichen Zufluss;491080;480668;-;-
2017;Februar;Windkraft;-;-;-;-
2017;Februar;Photovoltaik;-;-;-;-
2017;Februar;Geothermie;14396;13936;.;-
2017;Februar;Wärmepumpen (Erd- und Umweltwärme);-;-;-;-
2017;Februar;Solarthermie;-;-;-;-
2017;Februar;Feste biogene Stoffe;435778;395016;555523;6831156
2017;Februar;Flüssige biogene Stoffe;1086;1013;.;.
2017;Februar;Biogas;163596;159887;167370;1585197
2017;Februar;Biomethan (Bioerdgas);-;-;-;-
2017;Februar;Klärgas;3270;3075;5953;39678
2017;Februar;Deponiegas;6148;5916;4161;62016
2017;Februar;Sonstige erneuerbare Energien;-;-;-;293538
2017;Februar;Klärschlamm;10314;9274;4678;108438
2017;Februar;Abfall (Hausmüll, Industrie);-;-;-;-
2017;Februar;Abfall (Industrie);89952;71780;159139;1778168
2017;Februar;Abfall (Hausmüll, Siedlungsabfälle);882212;703008;1458879;17594437
2017;Februar;Kernenergie;4794351;4537316;-;-
2017;Februar;Wärme;43426;42113;134494;853082
2017;Februar;Strom (Elektrokessel);-;-;-;-
2017;Februar;Sonstige Energieträger;5372;5149;13367;.
2017;Februar;Andere Speicher;-;-;-;-
2017;Februar;Insgesamt;34762937;32435226;12276507;280407473
2017;März;Steinkohlen;8177887;7443429;2838833;74757292
2017;März;Steinkohlenkoks;-;-;-;-
2017;März;Steinkohlenbriketts;-;-;-;-
2017;März;Kohlenwertstoffe aus Steinkohle;-;-;-;-
2017;März;Sonstige Steinkohlen;-;-;-;-
2017;März;Rohbraunkohlen;12860804;11964911;940642;119805542
2017;März;Hartbraunkohlen;.;.;.;.
2017;März;Braunkohlenbriketts;.;.;.;.
2017;März;Braunkohlenkoks;.;.;.;.
2017;März;Wirbelschichtkohle;.;.;.;.
2017;März;Staub- und Trockenkohle;16321;15055;.;225477
2017;März;Sonstige Braunkohlen;-;-;-;-
2017;März;Dieselkraftstoff;6;6;-;58
2017;März;Heizöl, leicht;61995;56748;21245;679888
2017;März;Heizöl, schwer;29893;27299;.;324480
2017;März;Flüssiggas;.;.;.;.
