date,9097,9903,9025,9994,9001,9002,9053,9241,9223,9230,9095,9096,9094,9056,9110,9190,9180,9217,9207,9216,9775,9774,9538,9005,9203,9033,9151,9150,9232,9234,9233,9011,9035,9034,9054,9046,9101,9068,9024,9037,9038,9452,9036,9093,9569,9567,9568,9566,9952,9050,9953,9951,9581,9530,9231,9224,9115,9066,9215,9212,9840,9213,9220,9140,9141,9059,9007,9065,9015,9042,9040,9060,9039,9057,9753,9754,9047,9944,9088,9087,9238,9045,9080,9074,9539,9540,9528,9195,9524,9505,9523,9534,9588,9587,9549,9582,9583,9623,9508,9622,9585,9547,9184,9650,9660,9519,9518,9661,9522,9185,9586,9182,9183,9515,9219,9544,9507,9192,9580,9584,9620,9225,9517,9227,9531,9546,9532,9510,9589,9621,9242,9526,9525,9662,9520,9593,9521,9624,9697,9696,9536,9535,9254,9516,9545,9193,9541,9542,9543,9194,9533,9548,9152,9529,9594,9511,9226,9513,9506,9512,9960,9132,9018,9058,9017,9135,9287,9950,9292,9289,9239,9218,9211,9962,9963,9131,9032,9021,9276,9988,9294,9380,9012,9273,9303,9772,9773,9401,9961,9324,9270,9306,9310,9148,9462,9149,9299,9124,9165,9300,9028,9987,9155,9114,9108,9026,9144,9156,9284,9850,9062,9063,9041,9727,9420,9020,9061,9222,9297,9283,9157,9751,9280,9113,9228,9171,9853,9010,9552,9810,9288,9175,9191,9275,9027,9256,9291,9305,9019,9136,9129,9728,9109,9966,9130,9090,9250,9949,9554,9272,9572,9571,9281,9166,9296,9274,9164,9221,9043,9106,9082,9986,9985,9064,9016,9244,9031,9051,9964,9081,9937,9004,9111,9699,9695,9698,9353,9350,9351,9352,9278,9006,9820,9311,9014,9229,9029,9167,9125,9085,9199,9204,9252,9251,9830,9295,9076,9009,9044,9049,9290,9991,9023,9077,9055,9333,9153,9279,9121,9285,9293,9945,9651,9902,9308,9161,9099,9030,9301,9550,9210,9209,9206,9003,9142,9143,9071,9072,9067,9138,9235,9236,9237,9147,9298,9008,9137,9104,9262,9271,9901,9201,9984,9304,9159,9302,9573,9320,9013,9965,date,9527,9870,9871,9282,9862,9861,9863,9307
2018-10,54653,301785,262725,405046,500774,411432,146320,394630,52948,260679,273699,168485,310031,409200,434465,275218,454863,210769,332258,750603.0,481802,310465,420329,115134,263686,575081,92225,29543,97898,246512,280488,625611,186124,498511,311364,374976,151311,145142,218705,319052,496403,182931,564169,304730,186713,477989,332506,490327,233523,592627,204042,540423,285200,354671,127565,447981,318091,234825,358112,567393,205034,455514,182931,63922,101308,396335,294314,365521,,427955,347789,618326,537478,606050,348130,349463,554373,552513,244559,214954,232686,242172,481988,358205,400024,198059,232841,,502479,486359,504866,190247,218891,185039,220534,246109,193223,346363,489056,348967,177940,187178,171151,194122,274846,603229,520025,234608,515933,289509,200229,205158,262043,544856,213435,197036,503564,274970,246543,195393,493427,428916,504866,399807,183055,149482,189937,446462,220410,497054,233678,483538,505920,339295,615288,371473,602671,390786,58218.0,51274.0,363134,193068,88908,545755,181846,308481,238390,226610,198462,347076,172050,180327,347882,347882,151993,470673,507780,583606,482577,564665,426281,399900,262787,410254,212970,51212,21204,202492,35774,15872,272614,617799,509423,492838,543523,390941,315797,272335,35371.0,94116,33883,49755,379068,23932,7378,415555,435550,26133,460381,26350,138291,118482,16058,62124,30101,92597,23188,34906,67270,80383,247256,101804,502820,17856,1271,234515,38068,40579,35154,95356.0,381331,444013,526628,569191,21700,374077,394537,185411,6200,13919,62403,502665,15593,46438,366730,414377,83638,496868,423305,49104,18662,51584,,47275,521916,168857,32054.0,45601,192231,207638,127751,411866,14508,424638,482050,373240,164548,90675,433256,24366,38657,65193,17422.0,72695,37572,9083,23436,119722.0,74028,177382,45632,116033,127038,184047,49631,434155,204259,346177,383191,326864,43400,321408,184450,48484.0,9672.0,10788.0,27435,32395,38626,16151,16926,244311,68231,18290,403000,14167,351044,92535,22010,308543,12648,11098,495721,531712,24955,50127,408394,434651,254293,234298,53041,451732,260462,390848,532859,140895,32581,15593,31713,36580,74524,107818,507718,244962,31682,50437,156085,109585,46593,182807,27125,35464,21669,409014,19716,26133,41633,48887,163711,96596,78027,103509,27466,4495,22506.0,219852,50158,21824,72075,85405,203081,12648,158720,16740,603694,90520,43772,35557,372620,368869,2018-10,,,,,,,,
2018-11,45870,292080,255810,402180,468870,401040,145620,373290,48930,229410,267810,155220,298350,389070,404760,278190,421620,195600,320190,713850.0,438750,287010,398160,106110,250050,538710,85920,26070,92610,230850,262740,603300,175410,472740,289920,359820,140700,135510,200640,297060,467730,175560,535950,305430,172020,459030,310800,473760,215070,555150,189210,506640,273150,334590,113400,414480,309390,232680,336570,514650,193800,401940,163290,57600,92670,363840,278460,344640,,417720,324570,599700,578100,579720,328470,327270,540240,546540,224850,193860,216690,218940,476820,342450,378600,187560,217230,,485580,453930,486840,176520,199920,175800,200520,234390,179700,340470,458640,345210,167250,173550,154320,183420,256860,595200,485100,216720,497160,272340,196440,188760,241650,511830,202860,184320,457530,245730,225330,181680,479610,382920,469920,371790,172890,141450,177330,415380,209970,479850,213420,468540,491190,312030,567990,342180,566490,389070,45750.0,39420.0,363330,179790,79770,510120,169470,273480,219030,208140,186870,306690,160110,167340,325530,325530,140310,444420,450300,549840,452160,538440,393480,371670,241380,388440,193230,47460,18390,191580,30150,13440,254280,567600,487740,461580,513150,366660,291090,256290,26550.0,88170,32010,45660,360120,21420,6540,386610,400500,23280,429150,23310,128790,112950,14640,57720,27900,86070,23760,27030,65280,76140,229170,99210,476100,15240,1260,216120,35340,36660,32100,15360.0,353970,414150,493290,530580,18150,351300,370950,168120,5130,11220,60030,485880,14430,50220,340800,378720,79590,464700,403140,47970,16500,46320,,46740,487590,158490,29640.0,42330,172980,196410,113310,400980,18990,408480,462510,360300,156180,84030,408900,22380,35070,59010,16200.0,70830,45840,8430,20070,109740.0,68370,169830,42030,110280,122670,164790,38100,405780,192660,330390,359100,310860,40710,298950,170670,37230.0,8430.0,4980.0,23820,29190,33750,15390,15030,240750,69990,16530,372000,13110,353070,87510,19410,306570,11700,10800,468960,498630,22860,46350,396840,442470,238380,221490,49170,421470,238140,386400,518010,129000,29970,13890,28530,32760,66090,102600,493530,230490,28290,38130,149820,99840,43680,170340,24450,32100,19680,378060,18090,24150,33150,36570,156750,85860,74070,96720,24810,4170,21270.0,203130,44340,18180,65220,80250,194160,12000,142380,14970,573480,83550,39600,32820,351450,349080,2018-11,,,,,,,,
2018-12,35464,228253,199733,318339,363630,313658,112189,300173,37944,174840,208196,115754,229555,312480,323702,224502,331545,147715,248682,564355.0,336846,219666,312015,82677,186713,427397,74958,19654,68324,173631,197377,472378,135253,375999,221619,278597,106857,102920,153109,228594,366916,130200,421321,236220,126542,354702,236468,365490,167462,434651,147994,358577,213342,256742,89745,332816,256618,188759,257703,409975,146909,329964,124372,44206,73315,287246,222549,284146,,323733,250697,469123,450523,458893,245892,257641,412889,426684,173879,147777,165633,169167,368869,262477,296608,143251,165881,,376030,356407,378479,133951,154535,137268,154721,176204,143034,262570,354547,264926,130045,134323,115816,143096,203143,475323,395839,169074,389081,213838,153419,147219,187860,405511,158906,141453,353214,200291,173383,146754,380494,315208,382075,303304,133796,106857,134385,328755,160704,381424,172236,367598,380742,242048,452569,262787,441719,305133,37727.0,33294.0,286068,138136,55490,404519,127410,229369,165168,155620,136586,248000,120993,129735,247721,247721,107012,350672,416392,433039,354826,421879,307241,291183,184419,302963,144181,36084,13361,146506,24397,8091,194246,458769,389825,357585,399962,280643,245117,197005,19034.0,67735,24676,35154,275311,15097,5983,300266,319145,16337,336815,17670,96782,84413,10881,46872,23002,71362,18011,19530,49352,55087,184667,71920,373798,11904,1054,175584,26784,25854,25699,12183.0,290997,355973,391654,415958,12586,267902,294810,131843,4247,9641,46066,374387,10168,36549,275528,299739,62186,361863,316448,37634,12152,34844,,33325,388306,121520,21731.0,31062,129921,155124,83266,312201,16151,308171,322772,285355,123907,62248,325531,16895,25389,42718,11532.0,51832,36673,6479,14663,83638.0,53196,127379,32085,82677,89032,137144,31868,321625,177041,260834,277140,238979,30349,232531,136586,31496.0,6200.0,4216.0,20429,25265,28303,12710,10912,183489,52886,12276,291462,10385,277946,64914,14477,237770,8711,7905,372062,395374,17267,32953,310279,343108,177692,167276,35030,331793,193843,300793,400365,98146,23591,9920,23870,26381,50065,76291,383160,174282,21111,29760,111879,76291,33015,133455,17577,22847,13950,296205,16151,18166,26970,32395,119443,61907,55893,71920,17608,3162,15810.0,156240,32612,12493,45818,58838,147684,8308,107880,9021,456475,62062,28706,24924,270475,268956,2018-12,,,,,,,,
2019-01,34937,272459,243350,373612,430249,369706,130386,346859,42439,206615,257765,137826,270599,366451,362762,277636,370977,172577,295275,656053.0,399156,268305,370047,92070,222921,519715,89931,18693,91419,206181,234608,587140,164827,463884,275249,335699,122605,121241,179056,271343,454088,148521,526876,298778,150009,442463,281232,450864,191983,517514,169973,378324,242668,306001,98580,383687,409572,220596,310744,492807,177010,381641,139500,44485,77779,365366,254510,348471,,374356,305815,553691,545073,548824,292702,301320,511097,526659,219511,172050,209157,189658,458304,319331,351664,170438,209870,,462675,439735,462923,158317,179614,159867,178343,201965,168733,314216,440138,317099,154101,157449,137175,164579,234856,568323,478516,192882,477896,282255,185070,168919,211637,499658,185783,165137,420081,229462,198648,174964,444602,371566,459141,360685,153543,125860,159433,393762,185969,446121,190774,455328,467418,273079,565285,298003,530441,336443,37417.0,32922.0,337745,167834,60574,502231,151063,257610,195672,185876,162161,254696,142848,151156,300235,300235,120125,437720,464597,536579,432047,529387,350486,342767,237336,390693,170965,40858,15035,173755,27125,11160,241955,544763,476811,416144,460908,335110,272521,228625,,74462,29171,44888,330770,17391,6572,351168,371349,18476,394661,18755,107477,89745,11780,52669,26288,82956,17422,16306,61659,61566,213683,87172,455173,11532,1302,205158,37045,28985,29760,,364188,429846,480097,481678,12617,317409,350641,135842,4309,8153,53537,463791,10230,43989,336939,359538,70742,452848,368094,46996,13485,36921,,35712,472564,140368,24707.0,35712,163866,173631,92876,368280,19313,368001,384338,337900,136958,70773,379378,19034,28272,46841,,63457,42563,6820,13578,83824.0,52700,132680,38254,92442,96255,153016,29512,388306,208475,316727,330863,291121,45074,270475,157139,30845.0,5921.0,3937.0,18166,23746,26009,13392,12431,213621,52049,13361,343139,10974,328910,80073,18290,302715,9610,8990,453375,485026,18724,35309,386880,446493,207328,188604,39959,406038,222518,371597,491133,111476,28644,10974,20584,20987,53320,87854,468193,200508,24304,31496,134075,85436,38750,148800,19747,25668,15655,349463,16027,22940,23622,29512,155682,67425,67022,82987,17763,3596,15314.0,199888,31434,12927,56048,62031,172360,7936,131161,9269,596223,71517,31744,28210,323733,324632,2019-01,,,,,,,,
2019-02,39312,265412,241696,368872,417172,364644,130508,316204,42336,204960,267344,137732,279608,359044,344568,265160,367668,175000,291060,443884.0,396536,262108,355824,92372,218428,501592,76468,19348,88312,204288,227612,561176,161280,446180,273168,328244,121688,120372,177996,262724,428792,148484,501144,301868,150808,435316,278012,443800,191828,518000,168308,486472,239344,293300,101976,376152,347984,212380,303240,473620,177464,378084,147840,45668,79156,352212,254688,329644,,377412,297724,544712,523432,554344,290612,292572,505960,520492,214452,171920,206612,191912,461944,312088,333732,170380,206332,,456008,438592,456176,156548,178360,166040,178024,199276,165340,311948,423668,313964,151676,150836,138600,158536,231560,543368,446376,184576,468160,277312,183064,169232,213752,467124,196924,162316,432236,223524,196672,172956,437808,364056,432348,350896,151900,119784,157584,389984,185360,438508,190960,444668,457352,272020,538944,302288,512372,330288,40712.0,35784.0,334908,164276,63224,470540,149548,247828,191660,181552,158284,240800,141008,149016,289772,289772,122080,421484,453572,524972,429576,504140,343616,334264,236992,372204,172424,39928,15260,172956,27412,11676,238868,522116,459452,414736,460432,334600,269948,226688,,74788,30968,45444,323372,17640,6720,347312,363748,18732,388416,20328,111664,88340,12320,53928,26852,84980,18116,20804,57932,64988,209888,83608,443744,11704,1372,199276,36288,30436,30884,,335916,414736,452956,497812,13356,307104,334180,144396,4872,8288,54376,454160,10892,41916,313740,361788,70196,464716,357392,45696,13776,37436,,36736,446740,138320,24780.0,36232,163632,156716,95564,364616,19544,357476,373212,325108,125216,76468,367388,20216,26964,45136,,61320,43764,7056,14476,86996.0,54040,139552,38024,90412,96124,150724,34972,370188,172172,306040,328216,282688,35168,262668,152712,31528.0,6188.0,4004.0,21784,25536,29568,11536,13440,214508,53900,13468,337428,10976,325304,77588,19264,306012,10332,9772,425460,457856,19572,32228,389844,461664,204932,191212,41580,389956,213780,374360,485744,113484,28672,11564,25620,29512,55104,91252,458920,201208,25032,32284,133840,86044,39592,148596,18704,24332,14868,343364,14784,22512,29484,35504,150640,69832,64288,81060,18732,3500,15904.0,195412,32004,14168,58184,64456,173600,8092,131600,10024,571676,73052,30408,27496,320236,319088,2019-02,,,,,,,,
2019-03,44082,281015,257238,384121,434372,382478,136245,349928,47399,224657,282844,154132,304482,392615,382075,289354,437286,191270,320633,499813.0,440541,285789,387717,106361,245768,542686,92597,23033,86924,227633,257920,607352,174871,478671,296825,359538,135687,129022,198896,282999,464907,162316,543089,307799,164145,468348,297383,477617,214024,562278,185535,499720,267809,316293,110577,417384,382168,226424,338768,525326,199330,416826,170438,50809,89993,388647,284053,347169,,403930,327763,590085,566370,595169,311426,321966,539772,551087,231446,192231,223200,219170,506540,339884,364188,187395,223696,,493210,470611,492497,169384,199950,186651,198338,222704,185721,329747,455700,328259,169260,162192,155527,173197,263934,605988,485801,207607,502944,281914,209715,190061,246946,510570,222859,182311,465155,250883,224812,193502,461869,405325,468317,387004,165478,131874,171616,421786,207173,459017,215605,480779,494264,306838,591635,337001,563611,355663,,,355074,179800,71548,512337,166811,281325,218643,204786,177320,274164,151931,165912,318153,318153,137299,452786,514941,565099,461063,547708,382416,370853,255409,405170,190619,43338,17670,184574,31000,13671,260121,580692,509516,462892,512058,362235,302808,250821,,83917,32643,53444,347448,19716,7006,386756,409448,21638,433008,22258,128774,97092,14291,58373,29295,92287,19964,24707,63984,74338,232252,95139,488281,13702,1519,219821,37913,37200,34441,,365831,408952,490916,539586,15252,331669,369737,163897,5425,9951,64015,488219,13330,48422,354640,396459,76043,492590,396335,47523,16275,43803,,39556,483600,153977,27962.0,42966,177444,176328,109275,387376,21545,384679,402938,355911,139407,83452,407185,23002,30907,52235,,68696,50034,7967,16182,99975.0,62217,158844,42842,104563,105989,170066,40362,406255,192572,332599,355291,307861,35247,287928,167896,,,,26784,31775,35774,14012,15345,236282,59055,15500,375348,12276,344286,82212,22289,317037,10912,10292,464194,496031,22754,35836,425413,503316,233833,216814,49848,419399,242420,411308,520645,127937,30132,13764,29543,33976,63736,101432,496124,226889,28117,36022,150381,100409,43245,167090,21297,27621,17112,382447,13857,22754,35216,40486,162006,80414,70835,89869,20832,3627,19468.0,209932,36208,17143,64976,71300,194060,8866,147932,12121,618047,80569,35154,28582,347076,344472,2019-03,,,,,,,,
2019-04,45660,271920,247860,371400,425070,372600,145410,338850,49170,224610,272130,154770,295080,386490,369000,273300,387210,189450,320610,501720.0,448110,286380,376080,104730,248280,519480,91320,24030,89850,232350,261540,585540,175950,464190,285060,346020,124830,135690,203400,278130,446220,162060,522960,298290,165690,443760,270390,450030,212670,540270,173760,484920,273720,312780,109830,401640,382350,222390,339090,525360,201360,417000,172530,53670,92880,385080,281220,340680,,393120,315240,566610,541560,575610,299850,316140,512310,534150,220530,192360,213510,221760,482100,326880,352980,185430,213870,,466560,445170,466650,170550,202020,186060,203040,216720,186240,318600,445560,316710,169080,179400,155880,165300,252660,585150,465690,202170,474810,268890,210540,182400,221010,487890,218640,188700,494070,254700,227040,193980,453060,396360,441150,375810,163980,126480,166920,412920,207840,453630,210870,452280,472290,298440,572070,329610,547830,343620,,,343620,181740,74850,491820,171510,290340,214020,204300,182550,280290,149040,174270,311100,311100,136800,436200,514560,545760,437010,527370,356850,354000,243360,390870,191670,46590,18000,182280,32190,12870,251040,585000,513750,437970,490650,352770,312510,230370,,89400,32730,57330,340410,21240,7290,385530,402870,23070,411570,22230,129060,94710,15120,61800,29130,91260,21090,25560,67320,77940,234060,105000,488400,15000,1410,221820,42330,38550,35070,,358110,400620,471570,523230,15900,328440,362190,167340,5580,10320,65880,463650,14370,48690,351120,377610,77760,458100,390210,51510,16350,47310,,40710,466860,156030,28770.0,42390,179400,180720,113880,376410,21300,377550,388590,349680,143700,85290,399900,23580,32010,42990,,69480,45600,8340,17340,101670.0,62910,160950,41340,111630,111510,166650,43350,404880,194490,319440,345600,295320,40170,262740,161010,,,,27540,33450,37440,15840,16200,233010,62940,15660,354450,9930,331620,83730,24270,303420,10770,9990,439140,480840,23400,36360,408180,486450,236100,219510,51030,400020,255030,392580,492780,123630,42420,14730,31470,33630,67110,98550,472590,229470,28800,37410,150060,101640,34020,174660,23520,31200,19350,361980,13020,21960,36480,41700,164580,82710,72510,93750,23490,4170,21600.0,197250,38790,18570,68760,73740,195690,9270,146730,14100,597720,80730,25650,31110,335460,337140,2019-04,,,,,,,,
2019-05,49786,281108,249240,403992,425103,396831,150102,355663,50871,231663,270723,160642,301785,406162,391716,286874,401357,195703,319951,505052.0,453933,290935,392150,104873,256649,536486,100471,25668,91884,242420,269483,605585,181133,476935,297600,358422,128619,141205,211482,289168,459761,164238,534285,301599,170035,462892,287866,476532,220596,551986,185256,506044,280209,325345,114235,407216,392925,230082,344751,541074,209250,426498,181970,57567,95852,400055,289540,350579,,414315,329189,595200,555520,606639,309783,334707,539617,562278,234670,203515,223200,237274,498139,324074,368466,188914,222425,,486111,452352,489521,178312,203980,189410,206956,235631,185411,322400,450368,320602,171988,181133,161014,175925,217899,607569,487196,222518,500650,309411,209870,185628,232810,507284,225339,187426,501425,265050,235724,191518,479322,425754,460226,392150,170438,131130,175925,418190,212350,478578,210924,475261,491164,311209,590333,338458,566029,352067,,,363351,191394,75113,510198,173476,302467,223262,210986,184574,292640,154969,177940,327019,327019,139841,447578,484220,559798,444168,537013,352346,354733,250604,415803,191084,49414,18724,192355,33356,14849,258757,594766,515530,432388,462892,364777,324756,242699,,92287,33511,59365,348254,22940,7936,395622,421073,23591,410316,21700,123070,95573,15407,63240,29667,93465,23157,28551,69161,81251,228408,97588,494295,15376,1457,222828,43679,40734,35371,,356996,399063,491970,524055,15593,342643,375472,175708,6386,11780,51553,483879,14322,46283,332444,388771,79236,464566,418190,54219,18414,48763,,43493,484685,160363,29171.0,42656,171399,189534,106702,403186,21793,389484,403992,358112,147374,86862,394320,23343,30256,41199,,69502,47678,8680,18848,107880.0,72199,169105,42532,101959,109833,158999,46314,405511,215016,330646,358112,305009,40951,278659,171337,,,,28861,34720,38905,16492,16275,238948,68727,18166,356128,9083,351478,85281,25637,308853,11873,11315,461900,499162,24211,40796,424855,504029,236034,231508,54560,407960,249426,410285,493923,131161,39680,15903,35743,38533,67766,113801,492249,240746,28458,37665,155713,106082,43617,174499,25606,31868,21142,363723,16089,23684,37634,45415,170965,80972,75950,95821,22413,5859,22134.0,209994,40145,20801,67270,83917,200911,9920,143096,13578,613552,82801,24862,32085,349122,346425,2019-05,,,,,,,,
2019-06,46290,251910,229710,356130,388470,329220,131130,318390,45900,206730,250890,147930,279780,357480,349290,260130,363540,165810,278460,443610.0,419100,268440,338340,94140,225570,485610,92340,22140,83280,214710,241230,539460,158430,425430,274170,325560,114150,126240,182880,248610,407610,144120,471720,270810,152040,412140,244200,417900,197430,498900,165060,468090,251910,292050,101250,375420,334140,194850,297570,476370,182400,392010,161010,48960,85200,355530,259770,313410,,360180,300900,498510,490050,540120,286680,289080,492270,516510,218160,187500,207990,215070,444660,289890,318420,169020,206010,,443370,408570,451650,170700,184290,169020,182340,223410,166920,289950,398490,288840,154140,163710,146340,158070,196560,548730,438990,197820,459540,290130,188190,171690,217290,456570,206970,171060,450030,252240,210540,172290,443910,420030,418200,365730,150390,115080,153930,376140,190200,443430,197340,434700,449430,276660,529830,300150,507720,313170,,,323520,164940,67410,463260,157260,277170,190140,181380,163800,268530,133440,158490,295500,295500,128040,399000,471510,497100,402240,468180,315720,318660,242010,376230,168510,42570,17010,171180,27990,12690,239820,528570,455130,376170,404040,326550,295260,216060,,80430,30960,47700,312150,20970,7110,360180,374460,21390,359310,19470,111360,83490,13440,56460,26190,83760,21180,25440,61560,70740,204960,81780,438180,13440,1230,202770,37230,36990,33090,,318480,343980,442500,486390,14130,290520,314940,153690,5700,11700,43620,434700,12810,42480,292170,366570,71940,415740,369510,47640,16680,44550,239340.0,38970,435690,143160,26250.0,36480,145800,174150,97440,373920,21000,346440,350280,318270,135810,78960,338670,20190,27780,37920,,63930,41130,8040,16950,96210.0,62550,153450,38070,84900,94920,137070,41340,369120,174960,284010,320550,277230,34140,245730,155820,,,,27150,32610,36420,15660,14610,211950,64230,17220,315930,5520,317700,77760,23520,275160,10290,10170,412020,447240,21210,38370,383070,449940,206940,208050,48180,368580,217290,372690,451890,117480,34680,14670,25530,35430,59340,103620,451350,220230,28290,33390,144720,95760,40530,160140,23730,28170,20880,323580,15420,20460,39390,47520,148140,73350,76680,94500,20100,4410,19410.0,195810,36780,16860,62280,77130,185820,8910,123420,12990,534900,72540,22950,27480,311730,312240,2019-06,,,,,,,,
2019-07,53816,279868,259625,387810,442773,366513,149947,399373,57195,242203,286130,176235,311705,416826,395777,293167,416640,195703,324384,517142.0,486762,307210,375193,114421,255223,550808,97061,25358,99789,259098,289230,621922,189751,486514,296825,376836,152179,141763,209684,278907,453592,165137,543182,311364,166346,442494,286037,456568,245179,546406,201655,497178,293756,336133,118513,422530,381827,234236,347727,524427,217093,444974,186000,62465,99541,419802,303056,352005,,398629,347169,546003,527031,594177,328352,328290,555830,562247,224843,218302,216070,247907,502727,319765,351168,195207,210335,,488963,458614,498573,202337,224905,205437,228408,272800,208692,331204,449035,343232,185101,191332,169911,191115,241676,617768,469061,248775,507284,331545,233957,190371,242668,510632,252371,204755,506478,305939,250821,214303,494977,477152,463946,409541,174251,140368,173848,421631,230051,495163,231880,473060,491970,348006,602950,372992,574058,355508,,,348440,195579,83142,514507,186868,316541,235073,221340,199826,306745,153512,192293,343139,343139,159650,454150,529263,570059,455669,541694,370326,373705,256897,430652,209374,47461,20708,197997,35619,15438,250635,597463,515654,449190,482732,382757,342457,284921,,96534,35123,55676,361274,25296,8339,420577,439983,25296,426219,22506,142848,103075,17112,67177,31310,99355,25203,31651,71362,90613,238638,99882,506943,15035,1519,235848,45818,44733,39339,,355508,408053,497519,558713,16616,321687,346177,173259,6789,12276,70184,475695,14880,51491,330646,414098,79546,477152,420515,56265,19809,51336,,47275,490141,172236,30256.0,44671,177444,200787,116808,427583,24521,400427,404643,364343,155992,91605,393762,26598,32984,42966,,74555,49755,8804,18724,108562.0,73966,172236,46748,107074,116312,161448,45167,415834,196106,318866,370822,303800,42036,307241,190836,,,,29481,35402,39866,17701,18476,247411,76663,21452,382385,6789,345526,94240,29047,316572,12307,12214,458056,499534,26815,46252,437999,511686,241087,243040,59892,419771,256246,427800,491970,148118,41385,16058,26505,37138,75888,122512,494140,257920,33356,39246,172670,111693,48546,184574,29357,35154,23591,388213,23498,24831,42532,50747,176514,87389,80848,102052,23870,5115,23405.0,199082,42098,20057,77903,88009,218271,11997,147684,16864,618233,89683,26257,34410,361894,358298,2019-07,,,,,,,,
2019-08,44175,261516,216876,333932,449252,387438,142135,357089,47926,205437,232562,145576,257424,364281,353958,231601,349556,163804,265887,431427.0,400241,254293,315952,90706,224099,477462,79949,19778,78709,208258,232159,536641,167059,411494,257238,296453,131378,122884,179707,245458,382726,145452,473091,256246,147839,379006,256680,392150,214613,491846,176390,444788,262446,299708,102269,346642,326678,197687,286843,420856,175646,384493,159278,54033,84568,362576,262632,316975,,376712,295368,472099,446865,557783,273544,277357,485801,501239,192448,181691,189565,209994,421290,287773,312263,160704,183210,,427490,395994,433380,180079,197811,179614,198586,234639,178808,281945,385299,317006,162285,172174,140957,171337,210273,547181,414904,220534,440169,286874,206956,160456,201345,448415,212443,185845,456103,284673,220999,183427,429443,417880,406658,336722,153605,129859,161417,368249,204476,429629,196912,419802,432915,292826,529945,318587,504153,301289,,,309380,172081,63519,454770,168795,285634,205623,198369,177196,275993,142104,169322,308698,308698,127348,388275,459079,484685,395839,479043,304017,307768,221991,381920,164951,26133,19995,162533,28520,12462,217062,476160,410409,393297,393359,314805,271343,243536,,77562,27962,46221,297941,20646,7378,355012,379223,20832,354485,20367,116808,89063,13268,58869,27280,87203,22041,21793,59799,68076,200911,80290,420763,18228,1302,199082,31620,31434,28272,,296174,342116,430621,495039,13888,287463,295213,142197,5921,11160,67642,399683,12648,44981,245613,336133,65968,404643,351850,41695,14043,42873,,41261,415648,149978,27838.0,40703,137082,163649,98208,409448,21452,327453,334645,302622,127441,75330,328166,22413,28892,37789,,64294,41850,7502,14911,97371.0,60853,140306,38099,86490,93744,135067,41819,345154,169229,273389,307582,270692,31961,267406,168361,,,,25916,30876,35340,15345,15469,202461,41571,16585,307334,5518,297879,85250,21049,260648,8680,8680,392336,428389,20894,38192,362483,424204,200601,202461,45384,368652,215760,348998,444509,122512,32395,11253,24955,33139,59458,109182,439301,216814,31155,31589,139965,90892,39680,152179,25792,29853,21018,324415,14818,18600,37169,46872,166687,72385,64697,80476,21917,3875,19716.0,171337,39277,16771,54622,57257,188418,11067,115847,14260,531402,74462,23374,28086,298530,296763,2019-08,496186.0,,,,,,,
2019-09,47910,277620,232440,364410,498330,426540,138300,417990,51660,224280,247980,146670,272550,380820,436590,278460,401520,183750,301380,480960.0,432630,274980,351240,90720,236910,494010,84120,21690,83340,216180,241560,555450,175140,434190,273570,320640,138540,123690,191310,262530,409380,154170,519150,295650,150900,426180,247530,431310,222300,532140,182460,477330,281670,312450,110550,409650,399300,222390,319260,482550,214500,427770,173040,57870,89010,472410,282420,380640,,397200,305490,529200,496800,606540,302190,313620,528570,552810,224670,184740,218580,228780,455910,312000,345810,172560,200160,,484800,417600,482370,179970,209700,192150,212250,253440,186150,305160,406380,341880,171900,179130,160710,179610,220710,588750,456450,227580,493290,328410,218640,190770,229260,498540,224400,190380,459690,288690,236550,189570,463500,435120,445080,391410,163080,137610,169440,380100,214710,466650,232500,468570,480990,306540,580350,333030,550950,326310,,,332880,185880,72030,499470,172800,355290,223770,210630,181800,327660,151620,179760,321900,321900,137850,428640,505740,510540,415650,519960,337770,342180,249600,371100,189030,46650,19950,173880,30990,14520,234990,548490,469440,432630,440970,350730,302490,243690,,79680,30780,45600,336870,22080,7530,381660,410010,21030,398670,21960,113850,95580,15750,57690,26790,85110,23370,23430,63300,80760,226920,86610,461850,19680,1380,224940,30420,35130,30180,,347160,413010,482130,509880,13950,306000,343830,153390,6000,11400,71610,445290,14040,48120,287130,399180,73290,443010,412470,25500,15090,41910,,41130,440610,156780,29070.0,42870,165720,183360,101160,415560,22980,370560,369930,351600,143100,83070,378780,20790,30960,41370,,65310,43500,7680,22140,107070.0,70080,133920,41310,98100,106110,158940,43530,402360,192300,298530,343350,294000,36060,274080,167190,,,,24750,29400,33780,17490,18300,224040,46320,18000,339900,6210,333360,88170,20190,295080,10140,10050,413220,451560,15300,50100,395910,457290,222420,224370,51270,386820,244560,376470,473790,127890,39270,12180,30810,34890,68610,115650,479970,221580,25350,35250,142620,103200,45030,170670,26700,32190,22020,346260,12870,18630,39540,42390,178080,73170,74730,86250,30990,3960,21390.0,188550,38310,19200,61530,64590,201240,11370,132300,15900,551490,78510,24750,26220,334020,332160,2019-09,535860.0,,,,,,,
